set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
Renal cell carcinoma,0.812253275671817,12/22,BAD;PAK6;FH;BRAF;EGLN2;MAP2K1;ARAF;CUL2;MAP2K2;RAF1;AKT3;RBX1,0.7984703123755457,13/22,BAD;PAK6;FH;BRAF;PIK3CB;NRAS;MAP2K1;ARAF;TGFB1;MAP2K2;RAF1;AKT3;RBX1,22
Shigellosis,0.8144632683112862,44/77,ARPC5;GABARAP;NLRC4;ARPC2;RRAGA;HCLS1;MYL2;CAPN1;IRF3;RBX1;NLRP3;RPS6KB2;PLCD4;RIPK1;PIK3R4;PLCG2;MAPK11;UBA52;MYL7;GLMN;ATG16L1;IL18;ARHGEF2;TRAF2;ITPR3;ARPC1B;CAPN2;CCL5;PYCARD;PIK3C3;SQSTM1;MYLPF;UBE2NL;RRAGD;TLR5;RBCK1;NFKBIA;DOCK1;ARPC3;AKT3;PFN3;ARPC5L;TNFRSF1A;UBE2D4,0.4788344248538774,51/77,PLCZ1;GABARAP;ARPC1A;NLRC4;ARPC2;HCLS1;CAPN1;IRF3;RBX1;NLRP3;PLCD4;RIPK1;PIK3R4;PLCG2;MAPK11;GSK3A;MYL7;UBA52;GLMN;CYTH3;ATG16L1;NFKBIB;ARHGEF2;IL18;TRAF2;IKBKG;NOD1;ITPR3;PLCD3;ARPC1B;WIPI1;CAPN2;MYL9;CCL5;RNF31;SQSTM1;ITPR2;WASL;UBE2NL;PIK3CB;TLR5;RBCK1;NFKBIA;DOCK1;ARPC3;AKT3;PFN3;ARPC5L;TNFRSF1A;UBE2D4;PLCB3,77
Tight junction,0.8145195330576289,34/60,PRKAA1;ARPC5;TUBA8;PARD3;ARPC2;HCLS1;DLG1;MYL2;SYMPK;MPDZ;PRKAG1;CLDN10;CD1C;TJP2;RDX;GATA4;IGSF5;ARHGEF2;TUBAL3;MAP3K5;CLDN2;ARPC1B;CLDN23;PPP2R2B;CD1B;TUBA3C;PPP2R2A;CLDN7;TUBA1A;ARPC3;WAS;ARPC5L;PRKAB1;CLDN15,0.9625877989030573,33/60,PRKAA1;ARPC1A;TUBA8;ARPC2;HCLS1;DLG1;SYMPK;MPDZ;PRKAG1;TUBA1B;CD1C;CLDN6;RDX;GATA4;IGSF5;ARHGEF2;MAP3K5;ARPC1B;CLDN23;MYL9;PPP2R2B;CD1B;TUBA3C;PPP2R2A;CLDN4;TUBA1A;LLGL1;MARVELD3;ARPC3;WAS;ARPC5L;PRKAB1;CLDN15,60
Adipocytokine signaling pathway,0.815630014245977,20/36,ACSBG1;ACSL5;PRKAA1;IRS1;PRKAG1;JAK2;TNFRSF1A;RXRB;ACSL4;TNFRSF1B;TRAF2;ACSL6;AGRP;CPT1C;NFKBIA;AKT3;LEPR;PRKAB1;LEP;NFKBIE,0.6405151785517335,23/36,ACSBG1;ACSL5;PRKAA1;RXRG;IRS1;PRKAG1;JAK2;TNFRSF1A;RXRB;ACSL4;TNFRSF1B;NFKBIB;TRAF2;IKBKG;ACSL6;G6PC3;CPT1C;NFKBIA;AKT3;LEPR;PRKAB1;LEP;ACSBG2,36
Renin secretion,0.815630014245977,20/36,EDN2;GNAI3;PDE3B;NPPA;GNAI1;ADRB2;CALML6;CLCA1;ADRB3;AGT;CACNA1F;EDN1;ITPR3;PTGER2;ADCYAP1;ADCYAP1R1;PPP3CC;CALML4;ADRB1;CLCA2,0.9168226390594163,20/36,GUCY1A2;EDN2;GNAI3;PDE3B;NPPA;GNAI1;ADRB2;CALML6;CLCA4;AGT;EDN1;ITPR3;PDE3A;PTGER2;GNAQ;ITPR2;ADCYAP1;PPP3CC;ADRB1;PLCB3,36
T cell receptor signaling pathway,0.815630014245977,20/36,MAP3K14;DLG1;CD40LG;RAF1;LCP2;CD8A;MAPK11;MAP2K2;CD3G;ICOS;NCK1;PAK6;FOS;PPP3CC;CARD11;NFKBIA;MAP2K1;AKT3;MAP3K8;NFKBIE,0.3669788493248848,25/36,MAP3K14;IL10;DLG1;CD40LG;LCP2;RAF1;CD8A;CD8B;NRAS;MAPK11;MAP2K2;CD3G;CD4;NFKBIB;ICOS;PAK6;IKBKG;FOS;PPP3CC;PIK3CB;CARD11;NFKBIA;MAP2K1;AKT3;MAP3K8,36
GnRH secretion,0.8266676594528091,17/31,KCNJ3;KCNJ6;ITPR3;GABBR2;TRPC5;CACNA1F;GNRH1;PRKCG;KCNJ11;MAP2K1;AKT3;MAP2K2;RAF1;KCNN3;HCN3;GNRH2;CACNA1G,0.10535638665720228,24/31,GABBR2;GNRH1;RAF1;KCNJ3;NRAS;MAP2K2;KCNJ9;HCN3;GNRH2;CACNA1G;LHB;ITPR3;TRPC5;PRKCG;KCNJ11;GNAQ;ITPR2;KCNJ6;PIK3CB;MAP2K1;AKT3;KCNN3;KCNN4;PLCB3,31
Steroid hormone biosynthesis,0.8266676594528091,17/31,SULT2B1;CYP1A1;HSD3B2;CYP17A1;HSD11B2;CYP3A4;CYP11B2;CYP21A2;CYP1B1;CYP3A5;UGT2A3;UGT1A8;STS;CYP3A7;CYP11A1;HSD17B6;AKR1C3,0.960338080985254,16/31,CYP1A1;UGT2A1;HSD3B2;CYP17A1;HSD11B2;SRD5A1;CYP11B2;CYP21A2;CYP1B1;AKR1C4;CYP7A1;CYP3A5;STS;HSD17B6;AKR1C3;HSD17B2,31
Tuberculosis,0.8326628596222378,39/69,RAB5B;CLEC4E;IL12A;IFNGR1;CAMP;HLA-DRB3;TCIRG1;RAF1;JAK2;HLA-DOB;ATP6V0A2;BAD;CAMK2D;CALML6;MAPK11;CEBPG;IFNGR2;IL18;IL10RB;FCGR2A;ATP6V0D1;TLR2;PIK3C3;HLA-DRB4;TLR9;SPHK2;IFNA8;CYP27B1;LAMP2;PPP3CC;SYK;IFNA10;CALML4;HLA-DRB1;ITGAM;AKT3;HLA-DMB;NOD2;TNFRSF1A,0.8730607498290581,41/69,RAB5B;CLEC4E;IL12A;IL10;IFNGR1;IRAK2;CAMP;TCIRG1;RAF1;JAK2;TNFRSF1A;HLA-DOB;ATP6V0A2;BAD;CAMK2D;CALML6;IL12B;CLEC7A;MAPK11;CEBPG;IFNA14;IFNGR2;IL18;IL10RB;ATP6V0D1;IFNA21;TGFB1;HLA-DRB4;HLA-DMB;TLR9;SPHK2;CYP27B1;LAMP2;PPP3CC;SYK;HLA-DRB1;ITGAM;AKT3;RFXAP;NOD2;LBP,69
Galactose metabolism,0.8339597105480018,9/17,B4GALT1;PFKM;UGP2;GALK1;SI;PGM2;GCK;PGM1;GLA,0.6266566577586956,11/17,MGAM;B4GALT1;PFKM;LCT;UGP2;PFKP;AKR1B1;GALK1;PGM2;G6PC3;GLA,17
"Alanine, aspartate and glutamate metabolism",0.8339597105480018,9/17,NIT2;ASS1;IL4I1;NAT8L;CAD;ASL;ADSL;GPT;CPS1,0.9635138396308582,8/17,GAD2;ASS1;NAT8L;CAD;ASL;ADSL;GPT;AGXT,17
Cytosolic DNA-sensing pathway,0.8412648066003761,22/40,RIPK3;IKBKE;IL33;POLR2F;POLR2E;POLR3D;POLR3E;IRF3;POLR1C;POLR3H;RIPK1;POLR3GL;POLR3G;POLR2H;IL18;POLR3K;CCL5;PYCARD;IFNA8;NFKBIA;CCL4;IFNA10,0.8069492193422758,24/40,RIPK3;IKBKE;IL33;POLR2F;POLR2E;POLR3D;POLR3E;IRF3;POLR1C;RIPK1;POLR3GL;DDX58;POLR3G;POLR2H;IFNA14;POLR3C;IL18;NFKBIB;POLR3K;IKBKG;IFNA21;CCL5;NFKBIA;CCL4,40
Metabolism of xenobiotics by cytochrome P450,0.8412648066003761,22/40,UGT2A3;UGT1A8;CYP1A1;CBR1;GSTK1;ADH7;AKR7A3;GSTA2;GSTA3;CYP3A4;CYP2A6;GSTA4;ALDH3A1;GSTA5;GSTO2;EPHX1;ADH1C;GSTM2;CYP1B1;CYP3A5;DHDH;AKR7A2,0.9932054284573925,19/40,ALDH3B2;UGT2A1;GSTM1;GSTP1;CYP1A1;CBR1;GSTK1;AKR7A3;GSTA2;GSTA3;CYP2A6;GSTA4;ALDH3A1;GSTO2;EPHX1;ADH4;GSTM2;CYP1B1;CYP3A5,40
Drug metabolism,0.8481594750297694,30/54,RRM1;GMPS;HPRT1;UPP2;UGT1A8;UGT2A3;TK1;GSTK1;ADH7;RRM2B;UCKL1;GSTA2;FMO1;GSTA3;CYP3A4;UMPS;CYP2A6;GSTA4;GSTA5;ALDH3A1;GSTO2;UCK2;IMPDH2;ADH1C;GSTM2;CYP3A5;NME3;XDH;UPB1;NME7,0.8567943620117017,32/54,ALDH3B2;UGT2A1;RRM1;GMPS;HPRT1;GSTM1;MAOA;UPP2;TK1;GSTP1;NME6;GSTK1;RRM2B;NAT1;GSTA2;XDH;GSTA3;UMPS;CYP2A6;GSTA4;CDA;ALDH3A1;GSTO2;ADH4;UCK2;IMPDH2;GSTM2;CYP3A5;NAT2;NME3;UCK1;UPB1,54
Glycerophospholipid metabolism,0.8514516915076846,19/35,PNPLA7;AGPAT1;LCAT;PLA2G10;DGKB;PLA2G2A;LPIN1;PLA2G12A;PLA2G4A;DGKI;PLD2;PCYT1A;DGKH;LPIN3;PLA2G1B;LPCAT3;MBOAT1;DGKQ;PTDSS2,0.7979135088221285,21/35,CDIPT;PNPLA7;LCAT;PLA2G6;DGKE;PLA2G10;DGKB;PLA2G2A;LPIN1;PLA2G4F;PLA2G4A;GNPAT;PLD2;LYPLA2;DGKH;LPIN3;LPCAT3;MBOAT1;DGKQ;CEPT1;PTDSS2,35
Antigen processing and presentation,0.8528302457436638,15/28,HSPA1L;B2M;KIR3DL3;TAP1;KLRC2;HSPA6;TAP2;HLA-DRB1;KIR2DS1;HLA-DRB3;HLA-DRB4;HLA-DMB;HLA-DOB;CD8A;CALR,0.7613945917640574,17/28,HSPA1L;PSME3;B2M;PSME2;RFXAP;CD8B;TAP1;KLRC2;HSPA6;TAP2;HLA-DRB1;CD4;HLA-DRB4;HLA-DMB;HLA-DOB;CD8A;CALR,28
Staphylococcus aureus infection,0.85496295741019,27/49,SELPLG;CAMP;HLA-DRB3;KRT9;HLA-DOB;KRT19;KRT27;FPR1;DEFA4;C3AR1;KRT26;KRT12;ICAM1;KRT23;FCGR2A;KRT31;KRT33A;HLA-DRB4;KRT20;KRT25;DEFA1;C1R;KRT34;HLA-DRB1;ITGAM;HLA-DMB;C4B,0.9477467388390378,27/49,IL10;SELPLG;CAMP;KRT9;HLA-DOB;KRT19;FPR1;KRT37;DEFA4;C3AR1;DEFB1;KRT12;KRT36;ICAM1;KRT23;KRT40;DSG1;KRT32;HLA-DRB4;KRT20;KRT25;C1R;HLA-DRB1;ITGAM;HLA-DMB;C4B;KRT15,49
Endometrial cancer,0.8588618889118961,11/21,BAD;BRAF;GADD45A;TCF7L1;MAP2K1;ARAF;DDB2;MAP2K2;RAF1;AKT3;GADD45G,0.20686491073389857,16/21,BAD;BRAF;PIK3CB;CTNNA3;GADD45A;NRAS;TCF7L1;MAP2K1;ARAF;TCF7L2;MAP2K2;RAF1;DDB2;AKT3;GADD45G;EGF,21
Arginine and proline metabolism,0.8588618889118961,11/21,ALDH7A1;ALDH9A1;ARG2;CKM;SAT2;ODC1;SMOX;OAT;GAMT;SRM;GATM,0.20686491073389857,16/21,CNDP1;CKMT2;LAP3;ALDH9A1;ARG2;CKM;MAOA;ODC1;SAT2;ARG1;CKMT1A;SMOX;GAMT;SRM;CKMT1B;GATM,21
Malaria,0.8588618889118961,11/21,IL12A;SDC2;KLRB1;CCL2;TLR2;SELE;CD40LG;HBA1;ICAM1;TLR9;IL18,0.843509092853395,12/21,SDC2;IL12A;IL10;KLRB1;CCL2;SELE;TGFB1;CD40LG;HBA1;ICAM1;TLR9;IL18,21
Bacterial invasion of epithelial cells,0.8588618889118961,11/21,ARPC5;CLTA;ARPC2;HCLS1;ARPC1B;ARPC3;DOCK1;DNM3;SHC3;CLTCL1;ARPC5L,0.5454783010535116,14/21,ARPC1A;CLTA;PIK3CB;CTNNA3;ARPC2;HCLS1;ARPC1B;ARPC3;DOCK1;DNM3;SHC3;CLTCL1;ARPC5L;WASL,21
Human immunodeficiency virus 1 infection,0.8625507628957012,49/87,B2M;GNG3;TAP1;TAP2;GNAI3;RAF1;IRF3;RBX1;CALR;RPS6KB2;BAD;GNAI1;RIPK1;CALML6;CCNB2;LIMK1;CCNB3;GNG8;PLCG2;MAPK11;APOBEC3H;CD3G;MAP2K2;TNFRSF1B;GNG12;TRAF2;GNG5;PAK6;RNF7;ITPR3;TLR2;PRKCG;WEE1;MAP2K6;FOS;IFNA8;PPP3CC;APOBEC3D;CALML4;APOBEC3G;ATR;NFKBIA;MAP2K1;AKT3;CHEK1;IFNA10;TNFRSF1A;NFATC4;AP1S3,0.6153276377212096,56/87,B2M;GNG3;TAP1;TAP2;GNAI3;AP1B1;RAF1;IRF3;RBX1;NFATC4;GNG13;CALR;BAD;GNAI1;RIPK1;CALML6;CCNB2;LIMK1;NRAS;CCNB3;GNG8;PLCG2;MAPK11;MAP2K2;CD3G;TNFRSF1B;AP1M2;CD4;IFNA14;GNG12;TRAF2;PAK6;IKBKG;RNF7;ITPR3;IFNA21;PRKCG;WEE1;MAP2K6;APOBEC3F;FOS;GNAQ;ITPR2;PPP3CC;PIK3CB;APOBEC3D;APOBEC3G;ATR;NFKBIA;MAP2K1;AKT3;CHEK1;GNB3;TNFRSF1A;APOBEC3H;AP1S3,87
Insulin resistance,0.8628738635275348,24/44,PRKAA1;GYS1;IRS1;RPS6KA2;SLC27A5;PRKAG1;RPS6KB2;PYGM;INS;AGT;CREB3;SLC27A3;TBC1D4;CREB3L4;MLXIPL;SLC27A2;RPS6KA6;PPARGC1B;PPP1R3C;NFKBIA;AKT3;CREB3L1;PRKAB1;TNFRSF1A,0.9874158170817622,22/44,PRKAA1;GYS1;IRS1;RPS6KA2;PRKAG1;PYGM;INS;AGT;SLC27A3;TBC1D4;CREB3L4;SLC27A2;PPP1R3B;G6PC3;RPS6KA6;PPARGC1B;PPP1R3C;PIK3CB;NFKBIA;AKT3;PRKAB1;TNFRSF1A,44
Neutrophil extracellular trap formation,0.8628738635275348,24/44,NCF4;SELPLG;TLR8;HDAC11;CAMP;RAF1;FPR1;CLCN3;AQP9;PLCG2;PPIF;MAPK11;MAP2K2;FCGR2A;TLR2;PRKCG;GSDMD;CYBA;HDAC1;SYK;SLC25A31;MAP2K1;ITGAM;AKT3,0.5319005634388522,29/44,HDAC10;NCF4;SLC25A4;SELPLG;HDAC11;TLR8;CAMP;RAF1;FPR1;CLCN3;CLEC7A;AQP9;PLCG2;PPIF;MAPK11;MAP2K2;GP1BA;PRKCG;GSDMD;CYBA;HDAC1;HDAC2;PIK3CB;SYK;MAP2K1;ITGAM;AKT3;ATG7;PLCB3,44
MicroRNAs in cancer,0.8648048804794444,28/51,MMP9;TIMP3;IRS1;RAF1;NOTCH2;FZD3;CCNE1;TNR;E2F3;PLCG2;RDX;MAP2K2;MARCKS;CCNE2;E2F1;ABCB1;NOTCH3;RECK;HOXD10;CCNG1;PRKCG;NOTCH1;HDAC1;CYP1B1;MAP2K1;CDCA5;ZEB2;PLAU,0.7941181768870018,31/51,MMP9;BCL2L2;TIMP3;IRS1;RAF1;WNT3A;NOTCH2;CCNE1;NRAS;TNR;E2F3;PLCG2;RDX;MAP2K2;MARCKS;E2F1;ABCB1;NOTCH3;RECK;HOXD10;CCNG1;PRKCG;NOTCH1;HDAC2;HDAC1;PIK3CB;CYP1B1;EFNA4;MAP2K1;CDCA5;ZEB2,51
Necroptosis,0.8675214470416417,32/58,BIRC2;RIPK3;VPS4A;IL33;IFNGR1;CAPN1;STAT2;JAK2;NLRP3;CHMP6;TLR3;PYGM;CAMK2D;DNM1L;RIPK1;USP21;FAF1;PLA2G4A;IRF9;IFNGR2;TRAF2;CAPN2;PYCARD;STAT6;SQSTM1;TICAM2;IFNA8;SLC25A31;RBCK1;PARP1;IFNA10;TNFRSF1A,0.9581448694115816,32/58,BIRC2;RIPK3;VPS4A;IL33;SLC25A4;IFNGR1;CAPN1;STAT2;CHMP1B;IFNAR1;JAK2;NLRP3;CHMP6;PYGM;CAMK2D;DNM1L;RIPK1;PLA2G4F;EIF2AK2;PLA2G4A;IRF9;IFNA14;IFNGR2;TRAF2;IFNA21;CAPN2;RNF31;STAT6;SQSTM1;RBCK1;PARP1;TNFRSF1A,58
Human cytomegalovirus infection,0.8778032829171103,44/79,B2M;GNG3;CCL2;TAP1;PTGER1;TAP2;GNAI3;RAF1;IRF3;TSC1;CALR;RPS6KB2;GNAI1;RIPK1;CALML6;CREB3;GNG8;E2F3;MAPK11;MAP2K2;CREB3L4;GNG12;TRAF2;GNG5;IL10RB;E2F1;ITPR3;PRKCG;PTGER2;CCL5;MAP2K6;EIF4EBP1;IFNA8;PPP3CC;CALML4;NFKBIA;MAP2K1;AKT3;CCL4;CREB3L1;ADCY4;IFNA10;TNFRSF1A;NFATC4,0.9223222948769945,46/79,B2M;GNG3;CCL2;TAP1;TAP2;GNAI3;RAF1;IRF3;TSC1;GNG13;CALR;GNAI1;RIPK1;CALML6;NRAS;E2F3;GNG8;MAPK11;MAP2K2;CREB3L4;IFNA14;GNG12;TRAF2;IL10RB;IKBKG;E2F1;ITPR3;ADCY4;IFNA21;PRKCG;PTGER2;CCL5;MAP2K6;EIF4EBP1;GNAQ;ITPR2;PPP3CC;PIK3CB;NFKBIA;MAP2K1;AKT3;CCL4;GNB3;TNFRSF1A;NFATC4;PLCB3,79
Endocrine and other factor-regulated calcium reabsorption,0.8792341356851033,13/25,CLTA;ATP1A3;PTH;ATP1B2;AP2S1;PRKCG;DNM3;CALB1;ATP1A1;CLTCL1;ATP1B3;BDKRB2;ATP1A2,0.4765176127862376,17/25,KLK2;CLTA;ATP1A3;TRPV5;PLCB3;ATP1B2;AP2S1;PRKCG;DNM3;CALB1;ATP1A1;CLTCL1;AP2A1;ATP1B3;GNAQ;BDKRB2;ATP1A2,25
Central carbon metabolism in cancer,0.8792341356851033,13/25,G6PD;SCO2;PFKM;SIRT6;LDHAL6A;MAP2K1;SLC1A5;AKT3;MAP2K2;RAF1;PDHA1;FGFR2;GCK,0.31440691624005473,18/25,G6PD;PFKM;PIK3CB;PGAM2;SIRT6;NRAS;PFKP;LDHAL6A;MAP2K1;SLC1A5;AKT3;LDHC;MAP2K2;RAF1;PDHA1;FGFR2;PDHA2;PGAM1,25
Gastric acid secretion,0.8812177983762475,22/41,ATP1A3;KCNJ15;GNAI3;CAMK2D;GNAI1;CALML6;ATP1B2;KCNK10;ATP1A2;ITPR3;MYLK2;PRKCG;SLC4A2;CA2;CCKBR;KCNJ16;CALML4;SLC9A1;ATP1A1;KCNK2;ATP1B3;ADCY4,0.6636209020814006,26/41,KCNE2;ATP1A3;KCNJ15;GNAI3;GAST;CAMK2D;GNAI1;CALML6;ATP1B2;KCNK10;ATP1A2;ITPR3;MYLK2;PRKCG;SLC4A2;CA2;CCKBR;GNAQ;ITPR2;KCNJ16;SLC9A1;ATP1A1;KCNK2;ATP1B3;ADCY4;PLCB3,41
Autophagy,0.882356378573282,30/55,PRKAA1;TP53INP2;DAPK2;RB1CC1;GABARAP;RRAGA;IRS1;RAF1;TSC1;RPS6KB2;BAD;INS;PIK3R4;ATG4A;MAP2K2;ATG9A;ATG16L1;MTMR3;RRAS2;WDR41;PIK3C3;TANK;SQSTM1;ULK2;VAMP8;RRAGD;LAMP2;MAP2K1;AKT3;C9ORF72,0.7525069745596095,34/55,PRKAA1;TP53INP2;DAPK2;RB1CC1;GABARAP;IRS1;RAF1;TSC1;BAD;INS;SH3GLB1;PIK3R4;ATG4A;NRAS;MAP2K2;ATG9A;EIF2AK4;ATG16L1;MTMR3;NRBF2;SMCR8;RRAS2;WIPI1;TANK;SQSTM1;UVRAG;ULK2;STX17;LAMP2;PIK3CB;MAP2K1;AKT3;C9ORF72;ATG7,55
Cholinergic synapse,0.882356378573282,30/55,KCNJ14;PIK3CG;GNG3;GNAI3;CHRNA3;JAK2;KCNJ3;CAMK2D;GNAI1;SLC18A3;CACNA1F;CREB3;GNG8;KCNQ3;CHRNA4;CREB3L4;GNG12;GNG5;CAMK4;ITPR3;PRKCG;CHRNB4;FOS;KCNJ6;SLC5A7;MAP2K1;AKT3;CREB3L1;ADCY4;KCNQ5,0.6564477093266283,35/55,KCNJ14;PIK3CG;CHRM1;GNG3;CHRNA3;GNAI3;JAK2;GNG13;KCNJ3;CAMK2D;GNAI1;CACNA1A;SLC18A3;NRAS;GNG8;KCNQ3;CHRNA4;CREB3L4;CHRM4;GNG12;ITPR3;ADCY4;PRKCG;CACNA1B;CHRNB4;FOS;GNAQ;ITPR2;KCNJ6;PIK3CB;MAP2K1;AKT3;GNB3;KCNQ5;PLCB3,55
Type I diabetes mellitus,0.8832652025569516,8/16,INS;IL12A;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DMB;HLA-DOB;PTPRN,0.6953131569619861,10/16,INS;IL12A;LTA;IL12B;GAD2;HLA-DRB1;HLA-DRB4;HLA-DMB;HLA-DOB;PTPRN,16
Neurotrophin signaling pathway,0.8895620224121862,23/43,ARHGDIG;NGFR;IRS1;RPS6KA2;RAF1;NTF4;BAD;CAMK2D;CALML6;PLCG2;SHC3;MAPK11;MAP2K2;BRAF;MAP3K5;CAMK4;RPS6KA6;ARHGDIB;CALML4;NFKBIA;MAP2K1;AKT3;NFKBIE,0.8719359386021595,25/43,ARHGDIG;NGFR;IRS1;IRAK2;RPS6KA2;RAF1;BAD;CAMK2D;CALML6;MAGED1;NRAS;NGF;PLCG2;SHC3;MAPK11;MAP2K2;NFKBIB;BRAF;MAP3K5;RPS6KA6;ARHGDIB;PIK3CB;NFKBIA;MAP2K1;AKT3,43
Sphingolipid signaling pathway,0.8895620224121862,23/43,SGPP2;GNAI3;RAF1;GNAI1;FCER1A;MAPK11;MAP2K2;PLD2;BDKRB2;TRAF2;PPP2R5B;MAP3K5;PRKCG;PPP2R5E;PPP2R2B;SPHK2;NSMAF;S1PR1;PPP2R2A;MAP2K1;AKT3;PPP2R3B;TNFRSF1A,0.4490074073415056,29/43,GNAI3;RAF1;GNAI1;NRAS;FCER1A;MAPK11;MAP2K2;PLD2;BDKRB2;TRAF2;PPP2R5B;MAP3K5;PRKCG;PPP2R5E;PPP2R2B;GNAQ;SPHK2;NSMAF;S1PR1;PIK3CB;PPP2R2A;S1PR2;MAP2K1;AKT3;PPP2R3B;OPRD1;SPTLC1;TNFRSF1A;PLCB3,43
PPAR signaling pathway,0.8895620224121862,23/43,ACSBG1;ACSL5;APOA1;SLC27A5;HMGCS2;APOA5;RXRB;LPL;ACSL4;ACOX2;CPT2;FABP7;APOA2;ACSL6;GK;SLC27A2;CPT1C;AQP7;EHHADH;MMP1;FABP3;SCP2;ACOX3,0.6945851190533119,27/43,ACSBG1;CYP8B1;ANGPTL4;ACSL5;RXRG;CYP7A1;HMGCS2;APOA5;RXRB;LPL;ACSL4;ACOX2;CPT2;FABP7;ACSL6;GK;SLC27A2;CPT1C;AQP7;SORBS1;EHHADH;MMP1;FABP3;SCP2;ACOX3;CYP27A1;ACSBG2,43
Protein digestion and absorption,0.890183988774653,31/57,SLC16A10;PGA5;ATP1A3;COL2A1;COL6A2;COL21A1;CPB1;SLC36A3;COL9A3;COL9A2;COL16A1;COL23A1;MEP1B;ATP1B2;ATP1A2;COL6A3;COL4A4;SLC9A3;PGA3;COL4A5;KCNE3;COL20A1;CPA1;SLC15A1;DPP4;COL4A2;ATP1A1;SLC1A5;ATP1B3;COL25A1;COL11A2,0.8477300704812288,34/57,SLC16A10;PGA5;ATP1A3;COL2A1;COL21A1;CPB1;COL24A1;COL9A3;COL9A2;COL16A1;COL23A1;MEP1B;COL1A1;ATP1B2;COL4A3;COL5A3;ATP1A2;COL6A3;COL4A4;SLC9A3;PGA3;KCNE3;COL20A1;SLC15A1;DPP4;ACE2;COL4A2;ATP1A1;SLC1A5;ATP1B3;COL27A1;COL25A1;KCNN4;COL11A2,57
Toll-like receptor signaling pathway,0.8972454023441689,24/45,IKBKE;IL12A;TLR8;IRF3;TLR3;RIPK1;MAPK11;MAP2K2;TLR2;CCL5;MAP2K6;FOS;TLR9;TICAM2;IFNA8;TLR5;CTSK;NFKBIA;MAP2K4;MAP2K1;AKT3;CCL4;MAP3K8;IFNA10,0.8856350236507268,26/45,IKBKE;IL12A;TLR8;IRF3;IFNAR1;RIPK1;IL12B;MAPK11;MAP2K2;IFNA14;IKBKG;IFNA21;CCL5;MAP2K6;FOS;TLR9;PIK3CB;TLR5;CTSK;NFKBIA;MAP2K4;MAP2K1;AKT3;CCL4;MAP3K8;LBP,45
FoxO signaling pathway,0.8972454023441689,24/45,PRKAA1;GABARAP;SGK3;IRS1;PRKAG1;RAF1;INS;CCNB2;CCNB3;ARAF;MAPK11;MAP2K2;RAG2;BRAF;PLK2;GADD45G;IL7R;S1PR1;GADD45A;HOMER1;SGK1;MAP2K1;AKT3;PRKAB1,0.25346209587701285,32/45,PRKAA1;GABARAP;IL10;SGK3;IRS1;PRKAG1;RAF1;INS;CCNB2;CCNB3;NRAS;ARAF;MAPK11;MAP2K2;RAG2;SOD2;BRAF;PLK2;TGFB1;GADD45G;G6PC3;NLK;IL7R;S1PR1;PIK3CB;GADD45A;HOMER1;SGK1;MAP2K1;AKT3;PRKAB1;EGF,45
Cocaine addiction,0.8985878630639262,10/20,GNAI1;SLC18A2;CDK5R1;CREB3;GRIN3A;GNAI3;SLC18A1;CREB3L1;CREB3L4;SLC6A3,0.8829461750093119,11/20,GNAI1;SLC18A2;CDK5R1;DRD1;MAOA;GRIN3A;GNAI3;SLC18A1;GRM3;CREB3L4;SLC6A3,20
Adherens junction,0.8985878630639262,10/20,SNAI2;PARD3;IQGAP1;TCF7L1;SSX2IP;FARP2;CTNND1;WAS;SNAI1;ACP1,0.2520185390561398,15/20,SORBS1;NLK;ACP1;CTNNA3;FER;IQGAP1;WASF3;TCF7L1;TCF7L2;SSX2IP;FARP2;CTNND1;WAS;SNAI1;WASL,20
Retinol metabolism,0.8991898059860444,20/38,DHRS4;UGT2A3;UGT1A8;CYP3A7;HSD17B6;CYP26A1;CYP1A1;RDH12;ADH7;CYP2W1;DGAT1;RDH11;CYP3A4;RDH16;RETSAT;CYP2A6;RDH5;ADH1C;CYP3A5;ALDH1A1,0.9970779882119828,17/38,CYP1A1;RDH12;ALDH1A1;UGT2A1;DHRS4;RDH5;ADH4;RDH16;RPE65;RETSAT;CYP2A6;CYP3A5;CYP2W1;DGAT1;HSD17B6;RDH11;CYP26A1,38
Chemokine signaling pathway,0.9025439888899026,44/80,CCL1;CCL22;CCL16;GRK6;PARD3;PIK3CG;CCR7;CCL2;CX3CR1;GNG3;GNAI3;STAT2;RAF1;CCR9;JAK2;CXCL14;BAD;GNAI1;CCR10;CCL19;CCR4;GNG8;PLCG2;SHC3;HCK;GNG12;GNG5;CCL20;PF4V1;CCL17;BRAF;CCL15;CCL5;CXCR3;PF4;PPBP;PREX1;CCL7;NFKBIA;MAP2K1;AKT3;CCL4;WAS;ADCY4,0.8648714868147164,48/80,CCL1;CCL22;CCL16;PIK3CG;CCR7;CCL2;GNG3;CCL24;XCL2;GNAI3;STAT2;RAF1;JAK2;GNG13;BAD;GNAI1;CCR10;CCL19;NRAS;CCR4;GNG8;PLCG2;SHC3;GSK3A;HCK;GNG12;NFKBIB;PF4V1;IKBKG;BRAF;ADCY4;CCL5;CXCR3;GNAQ;CCL21;PF4;PIK3CB;PPBP;PREX1;CCL7;NFKBIA;MAP2K1;AKT3;CCL4;WAS;GNB3;CCL25;PLCB3,80
