set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
regulation of endopeptidase activity (GO:0052548),0.9490555622925771,20/40,CRB2;BIRC2;TIMP4;SERPINB12;HDAC1;SERPINB1;SERPINB2;TIMP3;SERPINE2;APH1B;NCSTN;PSENEN;SPOCK3;PSMB8;SERPINB4;AGT;TIMP1;GAPDH;SERPINF1;SERPINC1,0.5843617865689379,26/40,SERPINA9;CRB2;BIRC2;TIMP4;SERPINF2;HDAC1;SERPINB1;TIMP2;A2ML1;TIMP3;SERPINE2;APH1B;SERPINA11;NCSTN;PSENEN;SERPINA12;PSME2;SPOCK3;PSMB8;SERPINB4;AGT;TIMP1;GAPDH;PSME3;SERPINF1;SERPINC1,40
epithelial cell differentiation (GO:0030855),0.9521924711797374,26/51,PIH1D1;GSTA2;GATA6;HDAC1;GLI1;ASCL1;CBR1;CITED1;GSTK1;CNN3;JAG1;SCUBE1;ANXA4;SIX3;ANXA7;BASP1;ANXA1;TBX1;E2F7;DAB2;RHCG;ALDOC;OVOL2;FGFR2;E2F8;ACTL8,0.4787529590852823,34/51,PIH1D1;GSTA2;KRT4;GATA6;SULT1B1;HDAC1;GLI1;ASCL1;ZNF703;CBR1;EHF;CITED1;GSTK1;WT1;CNN3;JAG1;SCUBE1;ANXA4;SIX3;FN3K;ANXA7;BASP1;ANXA1;KRT3;HDAC2;MAF;TBX1;E2F7;DAB2;RHCG;ALDOC;FGFR2;E2F8;ACTL8,51
positive regulation of cell population proliferation (GO:0008284),0.9523491183884032,109/195,KIF20B;INS;RAB25;MCTS1;TCL1A;REG3A;TSPYL5;IL18;STX3;HTR1A;POU3F2;CNOT8;MST1R;ASH2L;TGFBR3;CAPN1;BMP2;AGT;FGF10;TIPIN;CSF1R;E2F1;FGF3;HSF1;IL7R;BNC1;TCIRG1;BST1;CDH13;AQP11;AKR1C3;S100B;TBX2;BAD;FXN;CEACAM6;GREM1;NOTCH1;ADRA1D;EMP2;COX17;S100A6;FGF6;REG1A;TBX1;TTK;SIRPG;S100A13;EPHA1;HCLS1;CALR;CCKBR;IRS1;IL9;DOT1L;PROK1;GLI1;GHRHR;IL7;EDN1;FGF17;FGF22;GDF9;DPP4;NOD2;EDN2;STAMBP;REG1B;DNAJA2;CCPG1;SDCBP;FZD9;LRP5;TBRG4;HCK;GCNT2;CCL5;ITGB1BP1;PRDX3;FBXO5;BAMBI;HDAC1;KIF14;GRN;DERL2;SIX2;WNT5A;SIRT6;NANOG;SAAL1;PLA2G1B;MLXIPL;TRPM4;NR4A3;EGR4;CDCA7L;GHRH;TFAP2B;HPSE;RPS9;PROK2;FSHB;TIMP1;EAPP;FGFR2;CDC123;TNFSF4;LAMB1;SSR1,0.9803096594458763,114/195,KIF20B;INS;FER;CLEC7A;TCL1A;CRLF2;TGFB1;IL18;BMP6;STX3;HTR1A;POU3F2;MST1R;ASH2L;FGF23;TGFBR3;HDAC2;CAPN1;AGT;FGF10;TIPIN;CSF1R;E2F1;FGF3;TMEM119;HSF1;S1PR2;IL7R;BNC1;SERPINF2;OSR1;TCIRG1;CRLF1;BST1;CDH13;ZNF703;PKHD1;AQP11;AKR1C3;S100B;TBX2;BAD;FXN;GREM1;NOTCH1;EMP2;COX17;S100A6;TBX1;TTK;SIRPG;BMP10;EPHA1;HCLS1;IL21;CALR;EGF;CCKBR;IRS1;NODAL;DOT1L;PROK1;CCAR1;GLI1;IL7;TCF7L2;EDN1;FGF17;FGF22;GDF9;DPP4;NOD2;EDN2;STAMBP;DNAJA2;CCPG1;SDCBP;FZD9;LRP5;TBRG4;HCK;GCNT2;SLC25A33;DLL4;CCL5;PRDX3;FBXO5;BAMBI;HDAC1;KIF14;DERL2;SIX2;WNT5A;NKX2-5;SIRT6;SAAL1;FGF21;TRPM4;FGF4;NR4A3;ADAM10;NOX1;CDCA7L;TFAP2B;HPSE;FGF8;RPS9;PROK2;TIMP1;EAPP;WNT3A;FGFR2;CDC123;PRTN3,195
regulation of peptidyl-serine phosphorylation (GO:0033135),0.9523576679578154,21/42,BCAR3;TNKS1BP1;NCK1;TERF2IP;DKK1;HAX1;TCL1A;SNCA;FNIP1;TCL1B;RASSF2;MLXIPL;BRAF;ARAF;HRC;RAF1;AVP;EIF4G1;TFRC;NTF4;HCLS1,0.9419508684776983,23/42,BCAR3;TERF2IP;DKK1;HAX1;TCL1A;CALCR;SNCA;TGFB1;RASSF2;DMD;BRAF;OPRD1;ARAF;HRC;RAF1;SH2D3A;NGF;AVP;EIF4G1;SH2D3C;WNT3A;TFRC;HCLS1,42
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),0.954173651473514,40/76,S1PR1;ADCYAP1;MC4R;LGR5;HTR1B;GHRHR;PTH;GPR78;ADCY4;CALCB;ADM;MC2R;CALCRL;P2RY12;FPR1;PDE2A;GPHB5;CRHR2;PTGER2;MARCO;GPR119;RGS1;ADCYAP1R1;GNAI1;OPRL1;GHRH;PTGER1;ADRA1D;IAPP;GCGR;PF4;MCHR1;MTNR1A;RAMP2;GPR26;GPR65;GNAI3;ADRB3;ADRB2;AKAP5,0.9729652461082214,42/76,S1PR2;GNAQ;S1PR1;ADCYAP1;GLP1R;MC4R;LGR5;HTR1B;CALCR;GPR78;ADCY4;CALCB;ADM;CALCA;MC5R;MC2R;CALCRL;P2RY12;FPR1;PDE2A;GPHB5;GPR37L1;GNA15;UCN2;PTGER2;MARCO;RGS1;GNAI1;UCN3;GPR6;IAPP;GCGR;GALR3;GALR2;PF4;GPR26;GPR65;GNAI3;GPHA2;DRD1;ADRB2;AKAP5,76
cell-substrate junction assembly (GO:0007044),0.9545805499078736,7/16,ACTN3;PTPRK;ITGA6;LAMA3;THY1;RHOD;THSD1,0.9987929396681834,5/16,ACTN3;ITGA6;LAMA3;THSD1;SORBS1,16
negative regulation of endothelial cell proliferation (GO:0001937),0.9545805499078736,7/16,IL12A;NGFR;ALOX5;CCL2;XDH;SPARC;GHRL,0.2957228707459265,12/16,IL12A;KRIT1;NGFR;ALOX5;CCL2;DLL4;XDH;SPARC;GHRL;GDF2;COL4A3;IL12B,16
negative regulation of protein modification by small protein conjugation or removal (GO:1903321),0.9545805499078736,7/16,VPS28;PRKCG;NXN;RPS3;SENP2;SQSTM1;GTPBP4,0.4978175339239661,11/16,VPS28;PRKCG;DCUN1D3;NXN;RPS3;SENP2;SQSTM1;IVNS1ABP;BAG2;RPL11;GTPBP4,16
establishment of protein localization to extracellular region (GO:0035592),0.9545805499078736,7/16,RAB3A;RAB15;GOLPH3;PDIA4;PPY;MTTP;ARFGAP3,0.9356996876393875,8/16,RAB15;GOLPH3;PDIA4;PPY;MTTP;ARFGAP3;PREB;RAB3C,16
positive regulation of ossification (GO:0045778),0.9545805499078736,7/16,PTH;WNT5A;BMP2;ALOX5;BMPR1B;FZD9;GPM6B,0.8456361743633973,9/16,WNT5A;TGFB1;ALOX5;BMPR1B;FZD9;OSR1;BMP6;TMEM119;GPM6B,16
positive regulation of biomineral tissue development (GO:0070169),0.9545805499078736,7/16,PTH;BMP2;ALOX5;BMPR1B;FZD9;FBXO5;GPM6B,0.8456361743633973,9/16,TGFB1;ALOX5;BMPR1B;FZD9;OSR1;FBXO5;BMP6;TMEM119;GPM6B,16
positive regulation of receptor-mediated endocytosis (GO:0048260),0.9545805499078736,7/16,DAB2;GREM1;APOA5;CCL19;SCYL2;B2M;SELE,0.2957228707459265,12/16,EGF;DAB2;GREM1;APOA5;CCL19;SELE;SCYL2;WNT3A;WASL;B2M;HFE;CCL21,16
protein localization to organelle (GO:0033365),0.9553139431834653,27/53,ABCA7;PPP1R15A;LMBRD1;BBS2;GBP2;OBSL1;CALR;IFT140;LAMP2;OTOF;COG7;LAMP3;RPA1;ROPN1;ZBTB7A;SORL1;UBAC2;DDX1;ATP6V1D;ARL6;EMD;ROPN1B;ZNF423;AUP1;SYS1;GBF1;TULP3,0.39973282412632793,36/53,IFT20;ABCA7;PPP1R15A;ARFRP1;CSNK1D;LMBRD1;BBS2;GBP2;OBSL1;CALR;EHD1;MICALL1;IFT140;LAMP2;TULP2;FSIP2;OTOF;LAMP3;RPA1;ROPN1;TTC21B;SORL1;ATP6V1D;DDX1;UBAC2;ARL6;DCP1A;RPL11;EMD;TOR1B;ZNF423;AUP1;COL1A1;SYS1;GBF1;TULP3,53
stem cell differentiation (GO:0048863),0.9558133322002907,8/18,MTF2;PSMD11;FGFR2;LMBR1L;JARID2;METTL5;ZNF281;SETD6,0.7354411747557171,11/18,WNT7A;MTF2;PSMD11;FGFR2;LMBR1L;OSR1;METTL5;ZNF281;DNMT3L;SETD6;SP7,18
positive regulation of interleukin-10 production (GO:0032733),0.9558133322002907,8/18,TLR9;PYCARD;CD40LG;SYK;TNFSF4;LILRA5;PLCG2;NOD2,0.9429827939961389,9/18,TLR9;CLEC7A;CD40LG;SYK;NOD2;CD274;LILRA5;PLCG2;IL12B,18
response to amyloid-beta (GO:1904645),0.9558133322002907,8/18,NGFR;MMP13;MMP9;ATP1A3;ITGA4;SNX6;ICAM1;ADRB2,0.7354411747557171,11/18,ADRB2;NGFR;MMP13;MMP9;ATP1A3;ITGA4;CACNA1B;SNX6;ICAM1;CALCR;CACNA1A,18
B cell receptor signaling pathway (GO:0050853),0.9558133322002907,8/18,BTK;BLK;LAT2;SYK;RFTN1;BLNK;PLCG2;NCKAP1L,0.8658347393018268,10/18,BTK;LIME1;LAT2;NFAM1;SYK;RFTN1;CD38;BLNK;PLCG2;NCKAP1L,18
odontogenesis (GO:0042476),0.9558133322002907,8/18,TUFT1;BMP2;FGFR2;ROGDI;HDAC1;TBX1;LAMB1;ODAM,0.8658347393018268,10/18,TUFT1;FGFR2;AQP5;OSR1;ROGDI;HDAC2;FGF8;HDAC1;TBX1;ODAM,18
positive regulation of macromolecule metabolic process (GO:0010604),0.9570476960133044,83/151,INS;RIMS1;IL33;RDX;TYROBP;TLR3;PRKAB1;ACTA1;SLC22A2;CITED1;PDE2A;RLN2;BRAF;LAMP3;DGKQ;KLF4;BMP2;FGF10;OVOL2;NOS1AP;TFRC;ZC3H12A;E2F1;F3;FGF3;ODAM;TLE1;HCFC1;IFNGR1;HOXA5;SMO;PDCD5;CALCOCO1;TLR9;GREM1;RPS3;NOTCH1;FGF6;SELE;GCGR;MAPK11;OLFM1;NFE2L2;DHX36;TRIM28;TLR2;PRKAG1;EGR1;LILRB1;SCYL2;DKK1;GATA5;SRY;HOXD3;LRP3;FGF17;FGF22;EMILIN1;CTCFL;CITED2;TTN;AVP;AMH;PIP;ERP29;PF4;MAP2K1;LIMS1;WFS1;PRKAA1;DTNBP1;PLCG2;SNCA;WNT5A;MYLK2;ZNF804A;ADAM19;MBIP;NR0B2;EPHX2;HEY1;RAMP2;GABPA,0.5034131372686838,99/151,INS;RIMS1;CLEC7A;IL33;RDX;DDX58;TGFB1;PRKAB1;CITED1;BMP6;PDE2A;RLN2;BRAF;LAMP3;FGF23;DGKQ;RPL11;KLF4;ADM2;FGF10;NOS1AP;TFRC;ZC3H12A;E2F1;F3;FGF3;DRD1;TMEM119;ODAM;TLE1;HCFC1;IFNGR1;HOXA5;OSR1;SMO;PIK3CB;HFE;PDCD5;NAT8;ZBTB7B;CALCOCO1;TLR9;GREM1;RPS3;NOTCH1;SELE;GCGR;MAPK11;OLFM1;NFE2L2;DHX36;TRIM28;PRKAG1;EGR1;EGF;LILRB1;SCYL2;TCF23;DKK1;GATA5;CALCR;HOXD3;NAT8B;LRP3;FGF17;FGF22;WT1;EMILIN1;ALOX12B;CTCFL;CITED2;NGF;AMH;AVP;PPHLN1;ERP29;PF4;DLL4;MAP2K1;CDH5;WFS1;LIMS1;PRKAA1;DTNBP1;PLCG2;SNCA;WNT5A;GSK3A;MYLK2;ZNF804A;ADAM19;FGF21;FGF4;MBIP;EPHX2;FGF8;HEY1;WNT3A;GABPA,151
cellular component assembly (GO:0022607),0.9573482383047901,61/113,NCKAP1;MDN1;PARVB;DNM1L;RIMS1;IL2RB;CHAF1B;RHOH;KIFAP3;BSN;HAS3;HORMAD1;DET1;SHROOM1;TRAF2;EPS8;REC8;ABCA3;CORO1B;FANCC;ANKS4B;RP1L1;GEMIN5;MICAL1;GPM6B;BAIAP2L2;TCAP;NLGN2;WNT5A;LIMS2;PARD3;STX7;TRIP13;KNTC1;ESPN;PEX14;SCIN;LCP1;CAPG;PARVG;WAS;LIMA1;FLNC;RHOV;BAIAP2L1;FANCA;NCKAP1L;PLS1;LRGUK;TEX12;PPIH;PLS3;MYO9A;LIMS1;ZFYVE27;OPHN1;RHOD;RTN4;PML;TFAP4;CD3G,0.44166701446271545,75/113,NCKAP1;EPS8;MDN1;PARVB;WNT7A;RIMS1;DNM1L;IL2RB;CHAF1B;RHOH;KIFAP3;BSN;HAS3;WASL;HORMAD1;SHROOM1;QRICH2;DET1;TRAF2;REC8;HFE;CORO1B;ABCA3;FANCC;GEMIN5;MICAL1;LPXN;GPM6B;TCAP;TGFB1;NLGN2;TLCD1;BAIAP2L2;WNT5A;LIMS2;STX7;TRIP13;KNTC1;NDUFAF1;LLGL1;ESPN;PEX14;SCIN;LCP1;CAPG;WASF3;PARVG;WAS;LIMA1;FLNC;RHOV;BAIAP2L1;MYO7B;GPAA1;OTX2;IKBKG;FANCA;MATN1;NCKAP1L;PLS1;RAD21;LRGUK;PPIH;PLS3;STAG3;TEAD2;WNT3A;MYO9A;LIMS1;ZFYVE27;OPHN1;RTN4;PML;TFAP4;CD3G,113
cellular response to decreased oxygen levels (GO:0036294),0.9573488503479812,9/20,CPEB1;P4HB;SUV39H1;GATA6;TSC1;EGLN2;ADAM8;BAD;SIRT2,0.9815752084525268,9/20,CPEB1;OPRD1;P4HB;SUV39H1;GATA6;TSC1;TBL2;BAD;SIRT2,20
bile acid biosynthetic process (GO:0006699),0.9573488503479812,9/20,OSBPL6;OSBPL1A;SLC27A2;SLC27A5;CH25H;ACOX2;ABCB11;SCP2;CYP46A1,0.8829461750093119,11/20,OSBPL6;OSBPL7;SLC27A2;CYP27A1;AKR1C4;ACOX2;ABCB11;CYP8B1;SCP2;CYP7A1;CYP46A1,20
keratan sulfate biosynthetic process (GO:0018146),0.9573488503479812,9/20,SLC35D2;B4GALT1;B4GALT3;ACAN;B3GNT2;FMOD;CHST5;B4GALT4;CHST6,0.7694488446732695,12/20,SLC35D2;B4GALT1;B4GALT3;ACAN;B3GNT2;ST3GAL2;PRELP;FMOD;CHST5;B4GALT4;CHST6;B3GNT7,20
tight junction assembly (GO:0120192),0.9573488503479812,9/20,CLDN23;CLDN10;CLDN2;PARD3;CLDN7;RAMP2;DLG1;CLDN15;ARL2,0.9815752084525268,9/20,CLDN23;CLDN4;CLDN6;DLG1;MARVELD3;LSR;CDH5;CLDN15;ARL2,20
carbohydrate catabolic process (GO:0016052),0.9573488503479812,9/20,TPI1;ALDOC;PFKM;GAPDHS;GPI;GAPDH;PGM1;GCK;DERA,0.8829461750093119,11/20,TPI1;PGAM2;ALDOC;PFKM;GAPDHS;GPI;PFKFB1;GAPDH;NAGA;PGAM1;DERA,20
ceramide metabolic process (GO:0006672),0.9573488503479812,9/20,ST6GALNAC6;ST6GALNAC3;PNPLA1;FA2H;CLN6;FUT5;FUT3;NSMAF;ABCA2,0.2520185390561398,15/20,CYP4F22;ALOX12B;SAMD8;ALOXE3;ST6GALNAC3;AGK;PNPLA1;ABCA2;FA2H;CLN6;FUT7;FUT5;FUT3;NSMAF;SPTLC1,20
positive regulation of nervous system development (GO:0051962),0.9573488503479812,9/20,NLGN2;CX3CR1;EPHB3;LRRC4B;IL1RAPL1;SERPINF1;GHRL;SNW1;BHLHB9,0.7694488446732695,12/20,NLGN2;WNT7A;EPHB3;LRP2;LRRC4B;NUMBL;IL1RAPL1;GRID2;SERPINF1;FAIM;GHRL;SNW1,20
ERBB signaling pathway (GO:0038127),0.9590622874106025,10/22,BRAF;NRG2;IQGAP1;MVP;SHC3;PIK3C2A;AAMP;CDC37;NRG4;FAM83A,0.9550983013348268,11/22,EGF;BRAF;TGFB1;IQGAP1;MVP;SHC3;PIK3C2A;AAMP;CDC37;PTK6;SLC30A10,22
bile acid metabolic process (GO:0008206),0.9590622874106025,10/22,OSBPL6;OSBPL1A;SLC27A2;SLC27A5;CH25H;ACOX2;ABCB11;NPC1;SCP2;CYP46A1,0.7984703123755457,13/22,OSBPL6;OSBPL7;SLC27A2;CYP27A1;UGT2A1;AKR1C4;ACOX2;ABCB11;NPC1;CYP8B1;SCP2;CYP7A1;CYP46A1,22
calcium ion transmembrane import into cytosol (GO:0097553),0.9590622874106025,10/22,ITPR3;TRPV6;CCL19;CCR7;HTR2A;RYR3;SLC24A2;PLCG2;RYR2;TRPV2,0.8975556294268144,12/22,TRPV5;ITPR3;TRPV6;CCL19;CCR7;RYR2;RYR3;SLC24A2;CCL21;PLCG2;ITPR2;TRPV2,22
regulation of cell migration (GO:0030334),0.9594303910932604,84/153,INS;TBCCD1;PIP5KL1;MMP14;RDX;PLXNA3;SLIT2;MYADM;LMO4;JAG1;MCTP1;FAM89B;MYOC;SNAI1;BMP2;FGF10;CSF1R;FGF3;F3;F10;SMO;GTPBP4;CDH13;ADAM15;MMP9;PTPRK;ARHGAP4;CEACAM6;ANXA1;NOTCH1;ARID2;SORL1;FGF6;MGAT5;PRKX;TWIST2;DAB2;CYP1B1;SGK1;TMEFF2;ITGA6;RHOD;EPHA1;WNT5B;NGFR;CBLL1;RECK;ABI3;SLURP1;ALOX15B;EDN1;FGF17;SRGAP1;FGF22;SGK3;RNF20;TP53INP1;NTNG2;CITED2;SDCBP;SNAI2;PLAU;SEMA3C;HACE1;GCNT2;TBX5;SEMA6C;CCL5;SEMA4G;FUT3;SEMA4A;CCL7;TMSB4Y;KIF14;GRN;TMSB10;RAP2A;SERPINE2;SEMA6B;SEMA3G;FSHB;SEMA4D;THY1;LAMB1,0.7704327203825214,96/153,INS;FER;CLEC7A;TBCCD1;PIP5KL1;MMP14;RDX;DDX58;PLXNA3;TGFB1;SLIT2;MYADM;LMO4;JAG1;ADAM9;FAM89B;PODN;FGF23;PTPRU;SNAI1;FGF10;CSF1R;F3;FGF3;SEMA5A;DRD1;SOD2;SMO;GTPBP4;CDH13;PLXNB3;ZNF703;MMP9;RUFY3;ARHGAP4;ANXA1;NOTCH1;SORL1;FRMD5;MGAT5;PRKX;TWIST2;DAB2;CCL24;CYP1B1;BMP10;TMEFF2;ITGA6;SGK1;EPHA1;COL1A1;EGF;WNT5B;NGFR;CCAR1;RECK;ABI3;SLURP1;ALOX15B;EDN1;FGF17;SRGAP1;FGF22;SGK3;RNF20;TP53INP1;NTNG2;CITED2;SEMA4B;SDCBP;SEMA3C;HACE1;GCNT2;TBX5;NKD1;SEMA6C;CLDN4;CCL5;MGAT3;SEMA4G;CDH5;FUT3;SEMA4A;CCL7;KIF14;RAP2A;MMP7;FGF21;SERPINE2;FGF4;ADAM10;DPEP1;FGF8;SEMA3G;SEMA4D;FAM110C,153
protein-containing complex assembly (GO:0065003),0.9595104142640543,58/108,FOLR1;BLM;MDN1;DNM1L;RIMS1;IL2RB;SEC24A;KIFAP3;DET1;TRAF2;FANCC;HDAC1;TRRAP;ANKS4B;COL16A1;TRAPPC2L;GEMIN5;TCAP;BOK;CNIH3;PARD3;KNTC1;GORASP1;SLC9A1;SEC24C;PEX14;CAPG;TNFRSF1A;BAD;GSDMD;TRAPPC2;BCL9;WAS;TCF7L1;ASH2L;BIN2;RIPK1;GRIA1;LEO1;FANCA;TRAPPC4;STOML2;NAPA;CDC73;NCKAP1L;CTSZ;FARP2;PPIH;ITGB1BP1;RBX1;ZC3H12A;CDC123;PEF1;PML;HSF1;TFAP4;CD3G;TLE1,0.3417421376153834,73/108,FOLR1;BLM;MDN1;DNM1L;RIMS1;IL2RB;CD3G;SEC24D;KIFAP3;DET1;CSNK1D;TRAF2;WASL;NDUFAF1;FANCC;HDAC1;PREB;LPXN;HFE;COL16A1;TRAPPC2L;SEC24B;GEMIN5;TCAP;BOK;CNIH3;TCF7L2;KNTC1;LLGL1;SLC9A1;PEX14;DMD;CAPG;TNFRSF1A;BAD;TRAPPC2;TRAPPC6B;BCL9;DNAJB12;WAS;WASF3;ADAM10;TCF7L1;BCL9L;ASH2L;TRAPPC3;GPAA1;BIN2;RIPK1;GRIA1;LEO1;PDCD6;OTX2;IKBKG;FANCA;PYGO1;TRAPPC4;STOML2;MATN1;NCKAP1L;CTSZ;FARP2;PPIH;TEAD2;RBX1;ZC3H12A;CDC123;PEF1;PML;HSF1;TFAP4;GSDMD;TLE1,108
positive regulation of gene expression (GO:0010628),0.9602537101113835,109/196,SMARCA5;INS;RIMS1;AGPAT1;IL33;RDX;TYROBP;CRTAM;TLR3;PRKAB1;ACTA1;POLR1C;HHLA2;SLC22A2;CITED1;RLN2;PDE2A;BRAF;PIWIL2;LAMP3;NAT10;DGKQ;KLF4;BMP2;AGT;FGF10;OVOL2;NOS1AP;TFRC;ZC3H12A;E2F1;F3;FGF3;ODAM;METTL5;HCFC1;IFNGR1;TLE1;HOXA5;BCL3;POLR2E;SMO;PDCD5;GLMN;CALCOCO1;TLR9;RPS3;NOTCH1;FGF6;EIF4A3;GCGR;OLFM1;MAPK11;NSUN5;S100A13;GAPDH;DHX36;NFE2L2;TLR2;PRKAG1;POLR2F;EGR1;EEF2;LILRB1;DKK1;GATA5;PIK3CG;SRY;HOXD3;MAP2K2;LRP3;FGF17;FGF22;EMILIN1;SCAMP5;CTCFL;SF3B1;CITED2;RIPK1;TTN;RPS27L;AVP;AMH;PIP;ERP29;PF4;MAP2K1;LIMS1;ERCC6;PRKAA1;DTNBP1;PLCG2;WNT5A;POLR1E;MYLK2;ZNF804A;ADAM19;PASK;MBIP;NR0B2;SPHK2;EPHX2;FXR2;HEY1;RAMP2;POLR2H;TNFSF4;ELAVL4;GABPA,0.4043066491066972,130/196,SMARCA5;INS;IL10;RIMS1;CLEC7A;IL33;RDX;DDX58;CRTAM;TGFB1;PRKAB1;POLR1C;HHLA2;CITED1;BMP6;RLN2;PDE2A;BRAF;PIWIL2;LAMP3;FGF23;NAT10;DGKQ;RPL11;KLF4;ADM2;AGT;FGF10;NOS1AP;TFRC;EIF2AK2;ZC3H12A;E2F1;F3;FGF3;TMEM119;DRD1;ODAM;METTL5;HCFC1;IFNGR1;TLE1;HOXA5;BCL3;IL17F;POLR2E;OSR1;SMO;PIK3CB;HFE;PDCD5;NAT8;ZBTB7B;GLMN;CALCOCO1;TLR9;RPS3;NOTCH1;EIF4A3;GCGR;OLFM1;MAPK11;GAPDH;DHX36;NFE2L2;PRKAG1;POLR2F;TMIGD2;EGR1;IL21;EGF;EEF2;LILRB1;TCF23;DKK1;GATA5;PIK3CG;CALCR;HOXD3;NAT8B;MAP2K2;LRP3;FGF17;FGF22;WT1;EMILIN1;SCAMP5;ALOX12B;CTCFL;SF3B1;CITED2;TAF1B;RIPK1;NFAM1;RPS27L;NGF;TFR2;AVP;AMH;ERP29;PF4;DLL4;MAP2K1;CDH5;LIMS1;NOX5;PRKAA1;RPL26;DTNBP1;PLCG2;WNT5A;POLR1E;GSK3A;DEK;MYLK2;ZNF804A;ADAM19;FGF21;PASK;FGF4;MBIP;SPHK2;EPHX2;FXR2;FGF8;HEY1;WNT3A;POLR2H;ELAVL4;GABPA,196
negative regulation of protein serine/threonine kinase activity (GO:0071901),0.9627147921937982,12/26,TFAP4;AGT;RGS2;PYCARD;GADD45A;SORL1;LRP5;SPRY1;CDKN1C;PRKAR2B;PKIG;CDK5RAP1,0.9209446467673889,14/26,TFAP4;AGT;RGS2;GADD45A;MYOCD;SORL1;LRP5;PRKAR2B;SPRY1;CDKN1C;GSTP1;PIK3CB;PKIG;CDK5RAP1,26
regulation of calcium ion transport (GO:0051924),0.9627147921937982,12/26,LILRB1;STIM1;CASQ1;CCL4;HRC;CCL5;SLN;LILRA5;STIM2;WFS1;TRPC6;HOMER1,0.8448616256122606,15/26,EGF;LILRB1;STIM1;CASR;CASQ1;CD4;HRC;CCL4;SLN;CCL5;LILRA5;STIM2;WFS1;TRPC6;HOMER1,26
sensory perception (GO:0007600),0.9627147921937982,12/26,TTC8;CHRNA4;OBP2A;PROK2;CCL2;PRDM12;MRGPRX2;OPRL1;SCN10A;KCNA2;PENK;TRPV2,0.9645505526810754,13/26,TTC8;CHRNA4;OBP2A;CLRN1;USH1G;PROK2;CCL2;ALOXE3;SCN10A;NTSR2;UGT2A1;PENK;TRPV2,26
blood circulation (GO:0008015),0.9627147921937982,12/26,HTR7;NPPB;ITGB1BP1;MYL2;GCLM;C3AR1;TNNI3;BDKRB2;SGCZ;SGCG;SCPEP1;CYB5R3,0.7305449876018427,16/26,HTR7;COL4A3;DLL4;NPPB;UTS2R;GCLM;C3AR1;ACE2;BDKRB2;XCL2;SGCZ;SGCG;GPX1;SCPEP1;TNNI3;CYB5R3,26
