set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
regulation of response to external stimulus (GO:0032101),0.9225166107945719,28/53,BIRC2;GUCA1C;JAK2;DAGLB;ANXA1;BST1;DHX58;ZMPSTE24;IRF1;MGLL;ALOX5;TNFSF4;HCK;IL20;GATA6;P2RY12;GUCA1A;CASP5;PDE6G;SELE;HERC5;GRN;RNF135;LRRC19;WNT5A;NOD2;GUCY2F;SETD6,0.9894252017266855,27/53,BIRC2;GUCY2D;NLRP6;JAK2;DAGLB;ANXA1;BST1;DHX58;IRF1;MGLL;HCK;GATA6;P2RY12;GP1BA;GUCA1A;CASP5;PDE6G;SELE;FNTA;RNF135;GRN;ACE2;CMA1;WNT5A;NOD2;HERC5;SETD6,53
regulation of peptidyl-threonine phosphorylation (GO:0010799),0.9233800854418452,7/15,PARD3;EIF4G1;CADM4;TNKS1BP1;CAB39;SIRT2;DGKQ,0.8922764931341283,8/15,EIF4G1;S1PR2;CADM4;TGFB1;CAB39;SIRT2;DGKQ;EGF,15
regulation of autophagosome assembly (GO:2000785),0.9233800854418452,7/15,MTMR3;LRSAM1;IFT88;UBQLN2;RAB3GAP2;C9ORF72;RAB3GAP1,0.575199698875027,10/15,MTMR3;IFT20;SH3GLB1;LRSAM1;SMCR8;IFT88;ADPRH;UBQLN2;C9ORF72;RAB3GAP1,15
positive regulation of protein binding (GO:0032092),0.9233800854418452,7/15,MMP9;BAMBI;B2M;BMP2;PIN1;IDE;NVL,0.7637281011410575,9/15,MMP9;WNT3A;B2M;BAMBI;HFE;TCF7L2;RPL11;PIN1;IDE,15
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),0.9233800854418452,7/15,SMURF2;PCSK6;FOLR1;FSTL3;TGFBR3;TFAP2B;BCL9,0.8922764931341283,8/15,IL17F;FOLR1;FSTL3;TGFBR3;TGFB1;TFAP2B;ZNF703;BCL9,15
establishment of protein localization to plasma membrane (GO:0061951),0.9233800854418452,7/15,RAB34;RAB26;KIF13A;SYS1;BBS2;GOLPH3;GORASP1,0.575199698875027,10/15,RILPL1;RAB34;RAB26;KIF13A;SYS1;ARFRP1;BBS2;GGA1;GOLPH3;VAMP4,15
regulation of striated muscle contraction (GO:0006942),0.9233800854418452,7/15,MYBPC3;SCN10A;RYR2;ASB3;MYL2;GJA5;ATP1A2,0.8922764931341283,8/15,DMD;SCN10A;NKX2-5;RYR2;ASB3;GJA5;BMP10;ATP1A2,15
regulation of blood coagulation (GO:0030193),0.9233800854418452,7/15,PROC;F12;ENPP4;SERPINE2;EDN1;THBD;HPSE,0.9604187651603897,7/15,F12;GP1BA;ENPP4;SERPINE2;EDN1;THBD;HPSE,15
phospholipid biosynthetic process (GO:0008654),0.9233800854418452,7/15,SPHK2;DOLK;ABCA8;IDI1;DPAGT1;MBOAT1;CPNE7,0.3619996785346762,11/15,SPHK2;IDI2;DOLK;ABCA8;IDI1;MVD;GNPAT;MBOAT1;CPNE7;AGK;SAMD8,15
cardiac muscle cell action potential (GO:0086001),0.9233800854418452,7/15,SCN1A;SCN10A;SCN4B;ATP1A1;KCNH2;ATP1A2;CACNA1G,0.7637281011410575,9/15,KCNE2;SCN1A;DMD;SCN10A;SCN4B;ATP1A1;KCNH2;ATP1A2;CACNA1G,15
negative regulation of ERBB signaling pathway (GO:1901185),0.9233800854418452,7/15,MVP;SPRY1;RNF126;EPS15L1;EPN1;SH3GL2;STAM,0.7637281011410575,9/15,MVP;SPRY1;TSG101;RNF126;EPS15L1;EPN1;SH3GL2;EGF;STAM,15
positive regulation of protein modification process (GO:0031401),0.9267755691693027,37/69,MMP9;ASPSCR1;RB1CC1;FXR2;RARRES2;DAB2;SYMPK;DAXX;FNIP1;FGF10;RAB3GAP1;PROM2;ERP29;RIPK1;CDK2AP1;TAOK1;FGF3;PIN1;RAB3GAP2;NOS1AP;FGF6;MARCO;TEK;TFRC;CSF1R;TERF2IP;SEMA4D;FGF22;ODAM;TBX1;SVIP;BMP2;FGF17;HLA-DRB1;RAP2A;LEPR;LEP,0.36364090491109075,47/69,PPP1R7;MMP9;ASPSCR1;RB1CC1;FXR2;FGF8;RARRES2;DAB2;SYMPK;DAXX;CDH5;FGF10;RAB3GAP1;ALG10B;PROM2;WNT3A;ERP29;RIPK1;PDE8A;CDK2AP1;TAOK1;FGF3;FGF4;PIN1;CD4;NOS1AP;MARCO;TEK;TFRC;CSF1R;TGFB1;FGF21;TERF2IP;SEMA4D;FGF22;ODAM;TBX1;FGF23;SVIP;FGF17;HLA-DRB1;RAP2A;CSNK1D;LEPR;TMEM119;LEP;ATG7,69
regulation of sodium ion transmembrane transporter activity (GO:2000649),0.9270923065649072,8/17,YWHAH;NETO1;FXYD1;CAMK2D;FXYD7;SCN4B;HECW1;FXYD6,0.24353956732648985,13/17,NETO1;FXYD1;CAMK2D;PCSK9;DMD;OSR1;YWHAH;FGF14;FXYD7;SCN4B;HECW1;FXYD6;FXYD3,17
regulation of protein localization to nucleus (GO:1900180),0.9270923065649072,8/17,TFRC;INS;BYSL;NGFR;SIN3A;PIN1;NVL;PYHIN1,0.7959854161267778,10/17,TFRC;INS;BYSL;NGFR;TGFB1;SIN3A;TRIM40;PIN1;PYHIN1;SHH,17
negative regulation of T cell activation (GO:0050868),0.9270923065649072,8/17,TNFAIP8L2;NCKAP1L;HLA-DRB1;IL4I1;GLMN;VTCN1;LILRB1;PDCD1LG2,0.43104190327472214,12/17,CD274;TNFAIP8L2;IL10;NCKAP1L;HLA-DRB1;LILRB1;SPN;GLMN;SFTPD;VTCN1;ARG1;PDCD1LG2,17
positive regulation of innate immune response (GO:0045089),0.9270923065649072,8/17,RIOK3;TLR8;POLR3D;CCL5;POLR3G;NMI;ADAM8;WNT5A,0.9642451409181426,8/17,RIOK3;TLR8;POLR3D;CCL5;POLR3G;WNT5A;POLR3C;LBP,17
chondroitin sulfate metabolic process (GO:0030204),0.9270923065649072,8/17,VCAN;CHST13;CSPG5;CHST11;CHST9;DSE;CHST12;CHPF,0.9889486247988194,7/17,VCAN;BGN;CSPG5;CHST9;DSE;HEXA;CHST12,17
regulation of nitric-oxide synthase activity (GO:0050999),0.9270923065649072,8/17,NOS1AP;INS;SPR;LEP;NOSTRIN;S100A1;DDAH2;GLA,0.43104190327472214,12/17,NOS1AP;AGTR2;INS;SPR;GLA;LEP;PIK3CB;S100A1;NOSTRIN;CYGB;DDAH2;WASL,17
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),0.9270923065649072,8/17,NFKBIL1;ZC3H12A;CLEC4A;GHSR;ARG2;GHRL;ORM1;LILRB1,0.43104190327472214,12/17,NFKBIL1;CD274;IRAK3;IL10;ZC3H12A;LILRA4;CLEC4A;ARG2;GHRL;NR1H4;LILRB1;LBP,17
positive regulation of cell cycle process (GO:0090068),0.9276618369981912,20/39,E2F7;GIPC1;INS;MRGPRX2;CDC6;SPAG5;KIF20B;EDN1;WIZ;NUMA1;E2F8;NUP62;DYNC1H1;KIF14;TAS2R13;LRP5;AURKB;CDC14B;SIRT2;CDC14A,0.9761153249277342,20/39,E2F7;OPN1LW;GIPC1;CDC14A;INS;CDC6;SPAG5;KIF20B;EDN1;WIZ;NUMA1;E2F8;NUP62;DYNC1H1;KIF14;LRP5;AURKB;CDC14B;SIRT2;EGF,39
B cell activation (GO:0042113),0.9276618369981912,20/39,GPS2;AICDA;CD40LG;GPR183;BLNK;ITGA4;NHEJ1;DNAJB9;PLCG2;CEBPG;RAG2;CHRNA4;MSH2;BTK;ZBTB7A;CD70;LAT2;PHB2;IFNA8;IFNA10,0.9761153249277342,20/39,GPS2;IL10;CD40LG;GPR183;BLNK;ITGA4;NHEJ1;DNAJB9;NFAM1;PLCG2;CEBPG;RAG2;CHRNA4;IFNA14;MSH2;BTK;IFNA21;LAT2;PHB2;IFNW1,39
sensory perception of light stimulus (GO:0050953),0.9277010768663768,29/55,IMPG2;CRYGC;POU6F2;ZIC2;BEST1;COL2A1;RAX;BBS2;KIFC3;RDH12;PRPH2;CACNA1F;KRT12;CRYBA2;EYA4;SIX3;ROM1;WFS1;CRYGA;SFRP5;ATF6;PRR4;MYO9A;UNC119;RABGGTA;EML2;SLC4A10;OAT;GUCY2F,0.9810370520604917,29/55,CRYGC;POU6F2;ZIC2;BEST1;COL2A1;GPR143;BBS2;TULP2;RDH12;PRPH2;KRT12;CRYBA2;EYA4;ARR3;SIX3;WFS1;CLRN1;CABP2;ATF6;TRPM1;PRR4;MYO9A;UNC119;USH1G;OPA3;RPE65;EML2;SLC4A10;PDE6C,55
positive regulation of cell motility (GO:2000147),0.9279264945239223,45/83,MMP9;MYOC;EPHA1;CCR7;DAB2;FSHB;DUOX1;CBLL1;INS;SNAI2;DUOXA2;CCL19;LAMB1;RHOD;RDX;SEMA6C;EDN1;F10;MGAT5;TWIST2;CSF1R;MYADM;SMO;CEACAM6;SEMA4A;NOTCH1;SDCBP;CCL5;SEMA4D;GCNT2;SNAI1;SEMA6B;WNT5B;ITGA6;GRN;MMP14;SEMA3G;BMP2;F3;CCL7;FAM89B;CDH13;SEMA4G;SEMA3C;PLAU,0.6589093162679291,53/83,MMP9;ADAM9;EPHA1;CCR7;DAB2;DRD1;CCL24;CDH5;ZNF703;ADAM10;SEMA5A;RUFY3;FAM110C;DUOX1;INS;DUOXA2;CCL19;CLEC7A;RHOD;RDX;SEMA6C;SEMA4B;EDN1;MGAT5;SOD2;TWIST2;CSF1R;MYADM;SMO;FER;SEMA4A;NOTCH1;SDCBP;TGFB1;CCL5;SEMA4D;GCNT2;SNAI1;CCL21;WNT5B;ITGA6;GRN;MMP14;SEMA3G;F3;CLDN4;CCL7;FAM89B;CDH13;CCAR1;SEMA4G;SEMA3C;EGF,83
positive regulation of proteolysis (GO:0045862),0.9284284818500013,15/30,CCBE1;BAD;ASPH;ASTL;WDR48;PERP;TNFRSF1B;ZC3H12A;TANK;NLRC4;CLN6;GPLD1;ADAM8;NDUFA13;TBC1D10A,0.9399764664144572,16/30,RHBDD1;CCBE1;BAD;ASPH;ASTL;ADAM9;PERP;BAG2;ZC3H12A;TNFRSF1B;NLRC4;TANK;CLN6;GPLD1;NDUFA13;TBC1D10A,30
regulation of innate immune response (GO:0045088),0.9284284818500013,15/30,CDC37;RNF135;RIOK3;DHX58;IRF1;RNASEL;TLR8;POLR3D;CCL5;POLR3G;LYAR;ADAM8;NMI;TRAFD1;BIRC2,0.9889642139979499,14/30,CDC37;RNF135;IRAK3;RIOK3;DHX58;IRF1;RNASEL;TLR8;POLR3D;CCL5;POLR3G;LYAR;POLR3C;BIRC2,30
regulation of JNK cascade (GO:0046328),0.9294656188191963,25/48,GPS2;ANKRD6;CCR7;PER1;CCL19;RIPK1;TAOK1;MBIP;DUSP15;TRAF2;MAP3K5;TGFBR3;SDCBP;PYCARD;PJA2;GADD45G;TLR9;TNFRSF19;RASSF2;GADD45A;ZNF622;RAP2A;CD27;NOD2;EDA2R,0.6085479950594959,31/48,GPS2;ANKRD6;WNT7A;CCR7;PER1;SERPINF2;COPS5;CCL19;RIPK1;MAP4K2;MAP3K11;TAOK1;ZNF675;MBIP;TRAF2;MAP3K5;TGFBR3;SDCBP;PJA2;GADD45G;TLR9;CCL21;TNFRSF19;RASSF2;GADD45A;MARVELD3;ZNF622;RAP2A;CD27;NOD2;EDA2R,48
platelet degranulation (GO:0002576),0.9294656188191963,25/48,A2M;ANXA5;APOA1;TIMP3;CD9;RARRES2;CLEC3B;SPARC;ITIH4;PLEK;F13A1;NHLRC2;TIMP1;PF4;LAMP2;BLK;RAB27B;PPBP;CYB5R1;TTN;ISLR;APOOL;ORM1;BRPF3;MMRN1,0.9982571733643615,22/48,A2M;ANXA5;LEFTY2;TIMP3;CD9;RARRES2;SERPINF2;CLEC3B;SCCPDH;ITIH4;PLEK;NHLRC2;TGFB1;LGALS3BP;PF4;LAMP2;RAB27B;PPBP;CYB5R1;BRPF3;MMRN1;EGF,48
regulation of heart rate by cardiac conduction (GO:0086091),0.9309064060701565,9/19,KCNJ3;CAMK2D;TRPM4;DSG2;SCN4B;KCNH2;KCNE4;KCNE3;CACNA1G,0.9176635222285416,10/19,KCNE2;KCNJ3;CAMK2D;TRPM4;DSG2;CTNNA3;SCN4B;KCNH2;KCNE3;CACNA1G,19
branching morphogenesis of an epithelial tube (GO:0048754),0.9309064060701565,9/19,HOXD11;CITED1;LRP5;BMP2;HOXA11;SLIT2;FGF10;NPNT;EPHA2,0.307211134987501,14/19,HOXD11;CITED1;TIE1;PKHD1;LRP5;WT1;GDF2;HOXA11;SLIT2;FGF10;NPNT;EPHA2;DLL4;SHH,19
bicellular tight junction assembly (GO:0070830),0.9309064060701565,9/19,ARL2;PARD3;CLDN2;DLG1;CLDN7;RAMP2;CLDN23;CLDN15;CLDN10,0.9895464377395828,8/19,ARL2;CLDN4;DLG1;CLDN6;MARVELD3;CLDN23;CDH5;CLDN15,19
organonitrogen compound biosynthetic process (GO:1901566),0.9314819470138861,38/71,ELOVL4;MOCS1;APOA1;SGPP2;LCAT;PAH;PCSK5;ASL;ELOVL2;NFS1;STARD10;LPIN1;CDO1;GSTK1;PLA2G4A;MOCS2;MOCS3;GSTA2;GOLPH3;PCYT1A;CPS1;GSTA3;STARD7;APOA2;LPIN3;ELOVL1;ARG2;LPCAT3;GSTA4;LCMT2;GSTO2;PAM;SPHK2;GSTM2;ASS1;FA2H;GSTZ1;NANP,0.4937892648280833,47/71,ELOVL4;ALDH3B2;GAL3ST4;PAH;LCAT;GSTM1;OTC;PCSK5;INHA;ASL;ELOVL2;PPM1L;NFS1;DMD;STARD10;LPIN1;GAL3ST2;CDO1;GSTK1;PLA2G4A;MOCS3;GSTA2;GOLPH3;CPS1;ST3GAL2;GSTA3;STARD7;LPIN3;NANP;ELOVL1;ARG2;ARG1;LPCAT3;GSTA4;LCMT2;GSTO2;PAM;SPHK2;GSTM2;ASS1;FA2H;CEPT1;GSTZ1;SPTLC1;ESD;A4GNT;SAMD8,71
heart development (GO:0007507),0.9314819470138861,38/71,TBX2;RBP4;NCOA6;MEGF8;MYL2;PCSK5;RAMP2;TNNI3;FOXL1;TBX5;MTHFD1;GATA4;SCUBE1;POU6F1;SYNPO2L;TEK;DAND5;GATA5;CRIP1;TGFBR3;NOTCH1;POU4F2;LEFTY1;SOX18;ALPK2;CITED2;SGCZ;MYBPC3;EPHB4;SGCG;POPDC3;TBX1;TCAP;STRA6;ALPK3;BMP2;FOXC2;FOXF1,0.4937892648280833,47/71,CFC1;RBP4;NCOA6;MIXL1;FGF8;MEGF8;ZDHHC16;PCSK5;TNNI3;TBX5;MTHFD1;MYOCD;PDLIM7;GATA4;SHH;SCUBE1;OSR1;POU6F1;SYNPO2L;TEK;DAND5;GATA5;NKX2-5;WT1;CRIP1;TGFBR3;NOTCH1;TGFB1;POU4F2;NDUFV2;LEFTY1;ALPK2;CITED2;SGCZ;FLRT3;EPHB4;SGCG;POPDC3;TBX1;TCAP;MMP21;STRA6;ALPK3;CER1;BMP10;FOXF1;ZFPM1,71
extracellular matrix organization (GO:0030198),0.9331175350296566,89/159,COL6A2;GPM6B;ACAN;ADAMTSL2;P4HB;ITGA8;ITGB6;LCP1;ITGB7;ITGAE;TTR;NID1;CTSK;MMP26;COL2A1;KLKB1;TGFBI;CAPN1;COL9A3;NPNT;ICAM3;COL16A1;VIT;ADAMTS13;SCUBE1;MMP11;LAMB2;RECK;LAMA2;TIMP1;SMOC2;MMP1;CYP1B1;MIA;SCUBE3;ADAMTS20;ITGAM;CAPG;ADAM8;SMOC1;A2M;ADAM19;MMP20;ADAMTS5;SLC39A8;PPIB;ITGA4;LAMB1;TNR;MFAP5;SPARC;HAS3;COL6A3;VCAN;ADAMTS19;HTRA1;CAPN2;COL20A1;MMP14;LOX;COL4A2;PLOD2;MMP13;COL25A1;HAPLN1;COL11A2;MMP9;ECM2;COL21A1;DSPP;COL9A2;GREM1;COL23A1;ITGB5;TLL1;ADAMTS8;ICAM1;LAMA3;COL4A4;COL4A5;LAMC3;ADAM15;ITGA6;OPTC;ITGA11;NOXO1;CREB3L1;ITGA7;KLK4,0.9412439200520047,95/159,ACAN;ADAMTSL2;P4HB;ITGA8;ADAM10;BMP1;MMP24;COL4A3;ITGB6;LCP1;LAMA5;ITGB7;ITGA10;MMP17;TTR;MMP21;NID1;CTSK;CAPNS1;KLK2;COL2A1;KLKB1;COL24A1;TGFBI;CAPN1;SERPINF2;COL9A3;NPNT;COL16A1;COL5A3;MATN1;ADAMTS13;SCUBE1;MMP11;LAMB2;RECK;LAMA2;TGFB1;SMOC2;MMP1;CYP1B1;MIA;SCUBE3;ADAMTS20;ITGAM;CAPG;SMOC1;A2M;ADAM19;MMP20;ADAMTS15;ADAMTS5;SLC39A8;PPIB;ITGA4;TNR;ADAMTSL4;MMP10;HAS3;COL6A3;VCAN;ADAMTS19;HTRA1;CAPN2;COL20A1;BGN;MMP14;LOX;PLOD2;CMA1;MMP13;COL25A1;HAPLN1;COL11A2;MMP9;ECM2;TIMP2;COL21A1;COL9A2;GREM1;COL23A1;ITGB5;TLL1;NID2;ADAMTS8;ICAM1;LAMA3;COL4A4;LAMC3;ITGA6;ITGA11;NOXO1;ITGA7;COL27A1;KLK4,159
negative regulation of epithelial cell proliferation (GO:0050680),0.9331791749158622,16/32,B2M;BRCA2;SNAI2;CDKN1C;AQP11;XDH;PTPRK;MTSS1;TGFBR3;GDF5;GHRL;ALOX5;CDC73;FGFR2;SPARC;KLF9,0.9757398011739745,16/32,B2M;BRCA2;AQP11;CDKN1C;KRIT1;MAGED1;MTSS1;GDF2;MARVELD3;TGFBR3;GHRL;TGFB1;XDH;FGFR2;KRT4;KLF9,32
canonical Wnt signaling pathway (GO:0060070),0.9331791749158622,16/32,WNT5B;NR4A2;RYK;FZD3;FRAT1;FZD9;LRP5;FRAT2;TCF7L1;FZD10;SFRP5;FZD8;WNT5A;FZD2;SCYL2;BCL9,0.4200425176259877,22/32,RYK;FRAT1;WNT7A;WNT10B;SCYL2;WNT3A;WNT8B;BCL9L;BCL9;WNT9A;FZD9;WNT2B;TCF7L2;FZD8;NR4A2;WNT5B;LRP5;WNT8A;FRAT2;TCF7L1;FZD2;WNT5A,32
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.9342104147384057,26/50,ING2;CITED1;GDF3;CDKN1C;RNF111;GDF1;DAB2;ZNF423;JAK2;CRB2;SNW1;C20ORF27;NUMA1;BMP15;GDF5;NOTCH1;SDCBP;LEFTY1;GDF9;BMPR1B;TTK;CITED2;BMP2;BMP8B;ZEB2;GIPC1,0.12554689136729194,37/50,ING2;CITED1;CDKN1C;LEFTY2;GDF1;DAB2;GDF2;INHA;GDF11;TGFB1I1;ZNF423;CDH5;JAK2;INHBE;BMP3;HFE;GDF15;CRB2;SNW1;C20ORF27;NUMA1;BMP15;NOTCH1;SDCBP;TGFB1;BMP6;LEFTY1;GDF9;BMPR1B;FBXL15;TTK;CITED2;BMP10;BMP8B;NODAL;ZEB2;GIPC1,50
negative regulation of cellular process (GO:0048523),0.9345062052799361,139/244,BNIPL;RTN4;ARHGDIG;MYL2;SLIT3;IGFBP6;UBR2;TFAP4;ADAM22;RASA1;ENPP1;ADAMDEC1;VPS13C;WFS1;PTPRK;NOTCH1;POU4F2;LPCAT3;GTPBP4;TP53INP1;TBX1;TXNDC12;PIWIL1;GPLD1;APOBEC3H;SMYD5;SULT2B1;APOA1;TPTE2;CD9;BTG4;GNRH1;E2F7;TGFBI;ANXA6;ATF5;JAK2;PDE3B;TCHP;COPS8;PDCD5;ALOX5;GMNN;DSCAM;ARID2;ASTL;ITGB1BP1;DDX4;SLIT2;PPM1D;PML;RAD18;PLXNA3;MNT;TEX15;VAMP8;ZBTB17;FABP3;CYP1B1;APOBEC3G;SMYD2;CTBP2;SIRT2;ST7L;ZNF503;BRD7;AICDA;DACT2;CCDC85B;NMI;SIPA1;TSC1;SCIN;BLM;TBX5;KLF4;EI24;SPEG;TFAP2B;TNFRSF1B;TMEM115;GLMN;ALOX15B;NCK1;IGFBP7;CDKN2AIP;TGFBR3;TLR2;FBP1;NPPB;LILRB1;ARHGDIB;SPHK2;AQP11;WDR6;APOBEC3D;CDH13;PACRG;APBB2;NDUFS3;RPS6KA2;CHD5;PARP16;RAF1;RNF139;FBLN1;NDUFA13;CBLL1;FBXO5;SIRPG;CDC6;BTG2;IRF1;ADAMTS8;FABP7;CDC73;CRYAB;FER1L5;SLURP1;EMILIN1;NUP62;HTRA2;ADRA1A;TDRD9;FRK;SFRP5;SEMA4D;TP53I11;DNAJA3;NDRG3;CBFA2T3;ADAM15;CYP27B1;EEF1E1;PIWIL4;BMP2;MAP2K1;ADNP2;PIWIL2,0.9466663791963246,148/244,AGTR2;PODN;IL10;RTN4;BNIPL;ARHGDIG;ADAM10;SEMA5A;SLIT3;IGFBP6;UBR2;NGF;TFAP4;COL4A3;ADAM22;RASA1;DLL4;ENPP1;ADAMDEC1;PKHD1;VPS13C;WFS1;NOTCH1;POU4F2;LPCAT3;GTPBP4;TP53INP1;TBX1;TXNDC12;GPLD1;DCUN1D3;APOBEC3H;CD9;GNRH1;E2F7;TGFBI;TGFB1I1;ANXA6;ATF5;JAK2;PDE3B;NME6;COPS8;CLMN;PDCD5;GMNN;DSCAM;WNT9A;ASTL;DDX4;SLIT2;TGFB1;PPM1D;PML;APOBEC3F;RAD18;PLXNA3;MNT;TEX15;ZBTB17;CER1;FABP3;CYP1B1;APOBEC3G;SMYD2;BMP10;CTBP2;ZBTB7C;SIRT2;ST7L;ZNF503;BRD7;GDF2;DACT2;CCDC85B;SIPA1;TSC1;SCIN;BLM;TBX5;KLF4;EI24;SPEG;TFAP2B;TNFRSF1B;TMEM115;GLMN;ALOX15B;IGFBP7;SOD2;WT1;PRTN3;CDKN2AIP;TGFBR3;RFPL1;CDA;NPPB;FBP1;LILRB1;BTG3;ARHGDIB;SPHK2;AQP11;WDR6;APOBEC3D;CDH13;DUX4;PACRG;NDUFS3;INHA;RPS6KA2;CHD5;PARP16;RAF1;FBLN1;NDUFA13;FBXO5;SIRPG;PDE8A;CDC6;EIF2AK2;PLXNB3;IRF1;BTG2;ADAMTS8;MYOCD;FABP7;SPN;CRYAB;FER1L5;SHH;SERTAD3;SLURP1;EMILIN1;NUP62;HTRA2;LPXN;PTPRU;TDRD9;SEMA4D;NDRG3;DNAJA3;CYP27B1;EEF1E1;PIWIL4;MAP2K1;ADNP2;PIWIL2,244
spermatid development (GO:0007286),0.9347023850203173,10/21,TSSK1B;ING2;ZMYND15;GALNTL5;PLD6;TDRD5;PIWIL1;SPINK2;FAM9A;CCDC42,0.8459227468047924,12/21,TSSK1B;ING2;SYCP3;ZMYND15;GALNTL5;CCDC63;PLD6;TDRD5;DDX25;ACRBP;TSSK2;FAM9A,21
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),0.9347023850203173,10/21,BIRC2;TRAF2;GPS2;APOA1;RIPK1;SYK;RBCK1;PYCARD;TNFRSF1A;HIPK1,0.8459227468047924,12/21,BIRC2;TRAF2;GPS2;IKBKG;PELI3;RIPK1;SYK;PYDC1;RBCK1;ZNF675;RNF31;TNFRSF1A,21
keratinocyte differentiation (GO:0030216),0.9347023850203173,10/21,OPN3;JAG1;EPHA2;EXPH5;AKR1C3;WNT5A;IVL;UGCG;S100A7;ANXA1,0.9710883831447623,10/21,OPN3;JAG1;ADAM9;EXPH5;AKR1C3;WNT5A;EPHA2;UGCG;S100A7;ANXA1,21
negative regulation of apoptotic process (GO:0043066),0.935945277583466,110/195,CITED1;TRIAP1;DKK1;SIAH2;HYPK;VTCN1;NTF4;SNCA;FZD3;ZC3H12A;FATE1;ARAF;GHRL;ARF4;HIGD2A;RASA1;DDAH2;GATA6;OPN3;BRAF;TLE1;WFS1;PLK2;PRKCG;NOTCH1;KIF14;HDAC1;TBX1;BNIP1;TNFSF18;CD27;BIRC2;LTK;BARD1;CCL2;BHLHB9;SUPV3L1;HAX1;ATF5;FNIP1;IL7;RIPK1;PTRH2;PPIF;PROK2;GOLPH3;PIM3;MSH2;GRN;TIAF1;ADAM8;PRDX3;NFATC4;ANXA5;TMEM14A;CX3CR1;DAB2;FHL2;CD40LG;ANXA1;FOXE3;KLF4;AVP;UBA52;TFAP2B;NUAK2;FZD9;LAMP3;APIP;PHB2;SNX6;BCL3;EVI2B;ANXA4;NFKBIA;WNT5A;MMP9;PRKAA1;PROC;HCLS1;NGFR;NCKAP1L;RAF1;GATA1;TCL1A;ASCL1;GREM1;SNAI2;BAG1;GATA4;HCK;CRYAB;TFRC;TEK;AVEN;NUP62;IL2RB;VSTM2L;FXN;CEACAM6;SEMA4D;NR4A2;CITED2;SQSTM1;MGMT;SFPQ;GLO1;ERCC5;THOC6;NOTCH2,0.8154880755466356,122/195,CITED1;TRIAP1;IL10;CRLF1;DKK1;SIAH2;HYPK;VTCN1;ADAM10;SNCA;ZC3H12A;NGF;FATE1;ARAF;GHRL;ARF4;HIGD2A;RASA1;DDAH2;GATA6;OPN3;PKHD1;BRAF;TLE1;WFS1;PLK2;PRKCG;NOTCH1;SLC30A10;NR1H4;KIF14;HDAC1;TBX1;BNIP1;CD27;BIRC2;LTK;BARD1;CCL2;SUPV3L1;HAX1;NAT8B;ATF5;IL7;RIPK1;LRP2;PTRH2;PPIF;PROK2;GOLPH3;PIM3;MSH2;GPX1;NKX2-5;DNAJB6;GRN;BAG4;TIAF1;PRDX3;NFATC4;RHBDD1;ANXA5;DAB2;CD40LG;ANXA1;NAT8;FOXE3;KLF4;AVP;UBA52;TFAP2B;NUAK2;SOD2;FZD9;LAMP3;WT1;APIP;PHB2;SNX6;BCL3;EVI2B;ANXA4;NFKBIA;WNT5A;DNAJC3;MMP9;ANGPTL4;PRKAA1;BCL2L2;HCLS1;NGFR;NCKAP1L;RAF1;GATA1;TCL1A;ASCL1;GREM1;COPS5;SFN;GATA4;HCK;CRYAB;SHH;OSR1;TFRC;TEK;AVEN;NUP62;IL2RB;VSTM2L;FXN;SEMA4D;NR4A2;CITED2;SQSTM1;MGMT;SFPQ;GLO1;DPEP1;ERCC5;THOC6;NOTCH2,195
positive regulation of protein kinase B signaling (GO:0051897),0.9361238334778957,35/66,MYOC;RTN4;PIK3CG;CCR7;CX3CR1;IRS1;HCLS1;TRAT1;HAX1;FGF10;GFRAL;AKR1C3;INS;CCL19;FGF3;F10;HPSE;P2RY12;ICOS;FGF6;IL18;TEK;ITGB1BP1;TSPYL5;GCNT2;NRG4;FGFR2;MST1R;FGF22;IAPP;FGF17;F3;ADAM8;NRG2;LEP,0.8266851078397609,40/66,RTN4;PIK3CG;CCR7;FGF8;IRS1;HCLS1;TRAT1;HAX1;FGF10;GFRAL;SEMA5A;AKR1C3;FAM110C;INS;CCL19;LRP2;GDF15;FGF3;FGF4;HPSE;P2RY12;ICOS;IL18;TEK;CALCR;FRS2;TGFB1;TCF7L2;GCNT2;FGFR2;MST1R;FGF22;CCL21;IAPP;PIK3CB;FGF23;FGF17;F3;LEP;EGF,66
