set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
positive regulation of apoptotic process (GO:0043065),0.7531452153629611,0.9998690134726378,76/129,SCIN;DAPK2;APH1B;SQSTM1;STK17B;CRADD;FAF1;TFAP4;TNFRSF10C;PTRH2;GPLD1;TFAP2B;IAPP;LILRB1;CTNNBL1;PDCD5;ABR;CYP1B1;NGFR;PNMA1;TOP2A;PLEKHG5;DDIT3;RASSF2;MELK;GRN;BOK;SNCA;RPS3;TRIM39;GADD45A;SPDEF;SUDS3;ITGB3BP;HTRA2;ZC3H12A;NEUROD1;FZD9;PNMA5;GADD45G;PIP5KL1;UBA52;TIAM2;HOXA5;PSENEN;MLLT11;ZNF622;BAD;PREX1;DDX20;PYCARD;ING3;SLIT2;RPS6KA2;PXT1;NCSTN;OLFM1;SPHK2;DNM1L;SIRT2;NLRC4;BMP2;BARD1;ARHGEF16;ARHGEF2;CDK5R1;C3ORF38;MAP3K5;RIPK1;ITGA6;MOAP1;EEF1E1;E2F1;TFPT;UBD;ATF6,0.7226616973955574,0.9999508177820171,85/129,DAPK2;GPLD1;TFAP2B;IAPP;CTNNBL1;PNMA1;ATG7;MELK;BOK;GADD45G;TIAM2;HOXA5;BAD;PREX1;WNT10B;BAK1;NLRC4;BARD1;ARHGEF2;ZNF268;CDK5R1;EEF1E1;E2F1;ATF6;APH1B;PTRH2;RFPL1;PHLDA3;BTG1;ERCC3;EPHA7;SPDEF;ITGB3BP;ZC3H12A;PNMA5;MLLT11;DAPK3;DDX20;BNIP3;NGEF;DNM1L;SQSTM1;CRADD;FAF1;TFAP4;ADAMTSL4;ABR;CYP1B1;NGFR;PLEKHG5;SNCA;NEUROD1;FZD9;PIP5KL1;PXT1;NCSTN;SPHK2;CCAR1;MAP3K5;RIPK1;MOAP1;TFPT;TNFRSF10C;DCUN1D3;STK17B;LILRB1;PDCD5;TOP2A;RASSF2;RPS3;SIRT1;TRIM39;GADD45A;SUDS3;UBA52;PSENEN;ZNF622;SIRT2;ARHGEF16;FGD2;C3ORF38;ITGA6;RPS6KA2;SLIT2;UBD,129
positive regulation of apoptotic signaling pathway (GO:2001235),0.36399987373985265,0.9998690134726378,18/27,DDIT3;BAD;WWOX;BOK;RPS3;TRIM39;CRADD;STYXL1;PYCARD;PML;RIPK1;TNFSF12;S100A8;G0S2;TRAF2;DNM1L;S100A9;AGT,0.8773108797003178,0.9999508177820171,16/27,BAD;AGTR2;WWOX;RPS3;BOK;TRIM39;CRADD;STYXL1;RIPK1;TNFSF12;S100A8;G0S2;TRAF2;DNM1L;S100A9;AGT,27
positive regulation of autophagy (GO:0010508),0.9925655482396352,0.9998690134726378,18/41,BAD;PIK3C2A;SVIP;PLK2;TFEB;TP53INP1;GNAI3;ZC3H12A;TRIM34;PHB2;SESN3;RNF152;PRKAA1;TMEM59;C9ORF72;ATF6;TRIML1;DHRSX,0.8673456363528318,0.9999508177820171,25/41,PLK2;TRIM34;RNF152;TRIML1;SIRT1;TFEB;TP53INP1;ZC3H12A;PHB2;TMEM59;BAD;PIK3C2A;EIF2AK4;BNIP3;GNAI3;SH3GLB1;PRKAA1;C9ORF72;SVIP;PIK3CB;TRIM68;IKBKG;DHRSX;ATF6;GSK3A,41
positive regulation of axonogenesis (GO:0050772),0.29312957151546887,0.9998690134726378,14/20,CHODL;TWF2;MAP6;LIMK1;CDKL5;SEMA4D;ISLR2;PLXNA3;METRN;TIAM2;NGFR;SLIT2;POU4F2;ZFYVE27,0.33846730933421293,0.9785176699341669,15/20,PLXNB3;AMIGO1;TWF2;MAP6;LIMK1;CDKL5;SEMA4D;ISLR2;PLXNA3;NTN1;TIAM2;NGFR;SLIT2;POU4F2;ZFYVE27,20
positive regulation of binding (GO:0051099),0.8406665460713031,0.9998690134726378,14/26,BAMBI;MED25;HMBOX1;IDE;BMP2;B2M;GMNN;PYHIN1;PIN1;MMP9;CEBPG;SIRT2;NVL;CLIC2,0.5352577818978821,0.9999508177820171,18/26,BAMBI;MED25;HMBOX1;IDE;EGF;HFE;RPL11;B2M;GMNN;PYHIN1;PIN1;MMP9;TCF7L2;CEBPG;SIRT2;NVL;WNT3A;CLIC2,26
positive regulation of biomineral tissue development (GO:0070169),0.9545805499078736,0.9998690134726378,7/16,FBXO5;ALOX5;GPM6B;FZD9;BMPR1B;PTH;BMP2,0.894879428967916,0.9999508177820171,9/16,KL;FBXO5;ALOX5;GPM6B;FZD9;TGFB1;FBN2;BMPR1B;BMP6,16
positive regulation of biosynthetic process (GO:0009891),0.776728396575326,0.9998690134726378,10/18,APOA5;CYBA;APOA1;CREB3L1;MLXIPL;CCL5;SLC5A3;HSD17B13;INS;PLCG2,0.6512645939485981,0.9999508177820171,12/18,HDAC2;SORBS1;APOA5;SERPINF2;SIRT4;CYBA;CCL5;SLC5A3;TGFB1;HSD17B13;INS;PLCG2,18
positive regulation of calcium ion transport (GO:0051928),0.4963763356484008,0.9998690134726378,11/17,P2RX3;PLA2G1B;WFS1;CCL2;CCL5;CCL4;STIM2;LILRA5;GRM6;TRPC6;SPHK2,0.5210969081267194,0.9999508177820171,12/17,P2RX3;P2RX2;WFS1;CCL2;CCL5;STC1;CCL4;STIM2;LILRA5;GRM6;TRPC6;SPHK2,17
positive regulation of T cell proliferation (GO:0042102),0.38463026091753955,0.9998690134726378,21/32,CD276;CCL19;CCL5;PDCD1LG2;HHLA2;IL23R;RPS3;SYK;IL18;PYCARD;IGFBP2;NCK1;ANXA1;HLA-DMB;TNFSF4;TFRC;CD24;CD70;CD40LG;LEP;NCKAP1L,0.25469431534333586,0.8790852261722791,24/32,CD276;CCL19;CCL5;PDCD1LG2;HHLA2;IL23R;RPS3;TMIGD2;SYK;IL18;IL21;IGFBP2;ANXA1;IL1B;IL23A;HLA-DMB;TNFSF4;TFRC;CD40LG;LEP;NCKAP1L;IL12B;TNFRSF13C;CD274,32
positive regulation of TOR signaling (GO:0032008),0.4224301077508194,0.9998690134726378,12/18,GOLPH3;RRAGD;WDR24;FNIP1;GPR137B;LEP;NCKAP1L;PIH1D1;TELO2;GPR137;HTR6;RRAGA,0.8095528772629981,0.9999508177820171,11/18,GOLPH3;WDR24;GPR137B;LEP;NCKAP1L;PIH1D1;TELO2;GPR137;HTR6;SMCR8;PIK3CA,18
positive regulation of Wnt signaling pathway (GO:0030177),0.5080263635626974,0.9998690134726378,41/66,PSMD7;PRDM15;PSMA5;ATP6AP2;PSMD8;LRRK1;ZEB2;PSMD4;PSMD2;PSMD11;PSMD14;DEPDC1B;FGF10;TRPM4;PIN1;FZD9;LGR5;PSMA2;CDC73;RNF146;SULF2;PSMB3;WNT5B;DISC1;FGFR2;PSMC3;PSMB4;PSMB10;FRAT1;USP8;PSMC5;TLR2;PSMB8;DAAM2;BMP2;BAMBI;TNKS2;SMURF2;PSME4;PSMD6;PSMA4,0.3317649828742829,0.9779477599758274,47/66,SEMA5A;PSMD7;PRDM15;PSMA5;TMEM9;PSMD8;LRRK1;ZEB2;PSMD4;PSME3;PSMB6;PSMD2;WNT3A;PSMD14;DEPDC1B;FGF10;TRPM4;PIN1;FZD9;LGR5;PSMA2;CSNK1D;CDC73;RNF146;DAPK3;EGF;PSMB3;WNT5B;SULF2;DISC1;FGFR2;PSMC3;PSMB4;PSMB10;FRAT1;PSMC5;TLR2;PSMB8;DAAM2;BAMBI;PSMA8;SMURF2;TGFB1;PSME2;PSME4;PSMD6;PSMA4,66
positive regulation of actin filament polymerization (GO:0030838),0.6760680276231581,0.9998690134726378,13/22,SCIN;CDC42EP2;NCKAP1;PYCARD;BAIAP2L2;SPIRE2;BAIAP2L1;CCR7;NCK1;NCKAP1L;CDC42EP1;FCHSD1;HCK,0.5889120652702966,0.9999508177820171,15/22,CDC42EP2;NCKAP1;FER;CCL21;BAIAP2L2;SPIRE2;BAIAP2L1;CCR7;CCL24;CDC42EP5;NCKAP1L;SPIRE1;CDC42EP1;FCHSD1;HCK,22
positive regulation of angiogenesis (GO:0045766),0.9934102016847371,0.9998690134726378,21/47,ANXA3;GATA4;FOXC2;CYP1B1;GRN;ZC3H12A;TEK;WNT5A;F3;STIM1;VASH2;HIPK1;KLF4;S100A1;SMOC2;RLN2;GATA6;TNFSF12;SIRT6;RAMP2;EPHA1,0.8566330896387401,0.9999508177820171,29/47,SEMA5A;ANXA3;PDCD6;GATA4;CYP1B1;BTG1;SIRT1;TMIGD2;ZC3H12A;TEK;ISL1;WNT5A;F3;STIM1;CDH5;KLF4;S100A1;IL1B;ADM2;SMOC2;NODAL;RLN2;ANGPTL4;GATA6;TNFSF12;SIRT6;FUT1;RAMP2;EPHA1,47
positive regulation of MAP kinase activity (GO:0043406),0.6760680276231581,0.9998690134726378,13/22,PIK3CG;NOD2;DKK1;RPS3;EDN1;DIRAS1;MAP3K5;CD24;FZD10;ADAM8;TRAF2;TLR9;MST1R,0.7487635535869852,0.9999508177820171,14/22,PIK3CG;NOD2;DKK1;EGF;RPS3;EDN1;DIRAS1;MAP3K5;FZD10;S100A12;TGFB1;TRAF2;TLR9;MST1R,22
positive regulation of MAPK cascade (GO:0043410),0.8391044346193945,0.9998690134726378,66/115,TBX1;DIRAS1;RIT2;CCL17;RYK;CCL7;CCL2;CCL19;IAPP;GATA4;IQGAP1;TMEM106A;GPR55;LILRA5;ADRB3;PLA2G2A;CCL5;TAOK1;PIK3CG;EDN1;MAP3K12;FGF10;NOTCH1;TEK;PHB2;CCL1;S100A7;GPR183;INS;ICAM1;PLCG2;ABCA7;ZNF622;HLA-DRB1;MST1R;NPNT;NOD2;GFRAL;CCL15;CCL16;ADRA2C;PYCARD;BCAR3;FGFR2;ADRA2B;CCL22;CCL4;NOTCH2;GCNT2;CCL20;TLR9;BMP2;ADRA1A;ADCYAP1;CSF1R;GRM4;BRAF;HTR2A;ADRB2;CD24;CCR7;LEP;MARCO;MAP2K1;ADRA1D;ADAM8,0.8679430406229212,0.9999508177820171,73/115,TBX1;DIRAS1;SLC30A10;CCL19;ALOX12B;RYK;CCL7;CCL2;FGF21;IAPP;XCL2;IQGAP1;GATA4;TMEM106A;CALCR;LILRA5;CD4;GPR55;CCL5;GPR37L1;TAOK1;PIK3CG;CCL21;EDN1;MAP3K12;FGF10;NOTCH1;TEK;S100A12;PHB2;CCL24;CCL1;S100A7;CCL25;GPR183;INS;ICAM1;PLCG2;ABCA7;ZNF622;HLA-DRB1;MST1R;NPNT;NOD2;GFRAL;EGF;CCL16;ADRA2C;BCAR3;FGFR2;ADRA2B;ARHGAP8;PLA2G2A;CCL22;CCL4;NOTCH2;GCNT2;GDF15;FGF4;TLR9;NODAL;ADCYAP1;CSF1R;GRM4;SERPINF2;EIF2AK2;BRAF;ADRB2;CCR7;LEP;MARCO;TGFB1;MAP2K1,115
positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.5864820165136374,0.9998690134726378,39/64,ZBTB7A;EDA2R;PLA2G1B;TRIM34;TRIML1;RIPK3;CRNN;RPS3;RPS6KA4;PRDX3;IL18;TNFSF18;UBA52;INS;RBCK1;ALK;WNT5A;S100A9;AGT;NOD2;PYCARD;IL18RAP;TLR2;TRAF2;TERF2IP;NLRC4;CARD11;S100A8;TLR9;CLOCK;ARHGEF2;CX3CR1;TFRC;RIPK1;CD40LG;BTK;NLRP3;ADAM8;NFKBIA,0.20777142735418658,0.8317004177816996,47/64,EDA2R;NFKBIB;TRIM34;NOD1;TRIML1;RIPK3;CRNN;RPS3;RPS6KA4;PRDX3;RNF25;S100A12;IL18;UBA52;CLEC7A;INS;RBCK1;ALK;S100A9;AGT;WNT5A;NOD2;FER;IL18RAP;IRAK2;TLR2;TRAF2;RHEBL1;IL1B;TERF2IP;NLRC4;CARD11;S100A8;TLR9;CLOCK;ARHGEF2;RNF31;TRIM52;EIF2AK2;TFRC;RIPK1;TRIM68;IKBKG;BTK;CD40LG;NLRP3;NFKBIA,64
positive regulation of NIK/NF-kappaB signaling (GO:1901224),0.5809487398747049,0.9998690134726378,16/26,TNFSF14;TLR9;NOD2;NMI;TLR3;RPS3;CCL19;PHB2;CD27;LIMS1;C1QTNF4;NFAT5;TLR2;TERF2IP;C20ORF27;LRRC19,0.5352577818978821,0.9999508177820171,18/26,TNFSF14;TLR9;NOD2;IL23A;RPS3;NR3C2;EIF2AK2;CCL19;PHB2;CD27;NOD1;C1QTNF4;NFAT5;TLR2;TERF2IP;IL12B;C20ORF27;IL1B,26
positive regulation of RNA metabolic process (GO:0051254),0.819323160845107,0.9998690134726378,8/15,MAP2K2;RIPK1;SUPV3L1;RIOK2;GRSF1;MAP2K1;HEATR1;PNPT1,0.44390004662580335,0.9999508177820171,11/15,MAP2K2;HEATR1;WDR75;RIPK1;SUPV3L1;RIOK2;GRSF1;TGFB1;MAP2K1;IL1B;PNPT1,15
positive regulation of Ras protein signal transduction (GO:0046579),0.5194755588844655,0.9998690134726378,17/27,PIK3CG;F2RL3;FGF10;SYNPO2L;SHOC2;APOA1;NOTCH1;JAK2;GPR55;P2RY10;P2RY8;NOTCH2;LRRC59;GPR65;RTN4R;GPR17;GPR18,0.321903583104115,0.9572209844832255,20/27,F2RL3;GPR55;P2RY8;GPR17;GPR18;PIK3CG;MMD2;FGF10;SYNPO2L;NOTCH1;JAK2;RASGEF1A;SHOC2;NOTCH2;LRRC59;RTN4R;PIK3CB;GPR174;P2RY10;GPR65,27
positive regulation of Rho protein signal transduction (GO:0035025),0.4480691662850669,0.9998690134726378,10/15,GPR65;F2RL3;APOA1;SYNPO2L;GPR55;P2RY10;GPR17;RTN4R;P2RY8;GPR18,0.657282333002573,0.9999508177820171,10/15,GPR65;F2RL3;GPR174;SYNPO2L;GPR55;P2RY10;GPR17;RTN4R;P2RY8;GPR18,15
positive regulation of T cell activation (GO:0050870),0.28783158422024424,0.9998690134726378,23/34,CD276;CCL19;CCL2;CCL5;PDCD1LG2;THY1;IL23R;RHOH;NOD2;PYCARD;NCK1;ANXA1;IL7;HLA-DMB;TNFSF4;TFRC;CCR7;CD70;CD40LG;SIRPG;LEP;NCKAP1L;ZMIZ1,0.3069543013426406,0.9503642327610818,25/34,CD276;CCL19;CCL2;CCL5;PDCD1LG2;IL23R;RHOH;NOD2;IL21;ANXA1;IL7;IL1B;IL23A;HLA-DMB;TNFSF4;TFRC;CCR7;SIRPG;CD40LG;LEP;NCKAP1L;IL12B;ZMIZ1;TNFRSF13C;CD274,34
positive regulation of DNA-binding transcription factor activity (GO:0051091),0.851567333564493,0.9998690134726378,61/107,ZBTB7A;ANXA3;EDA2R;PLA2G1B;TRIM34;TRIML1;HCLS1;DDIT3;RIPK3;CRNN;EDN1;RPS3;RPS6KA4;TAF12;PRDX3;CAMK1D;NEUROD1;PHB2;PPRC1;IL18;TNFSF18;PPARGC1B;CEBPG;INS;RBCK1;ALK;UBA52;S100A9;AGT;PLCG2;WNT5A;NOD2;IKBKE;PYCARD;IL18RAP;HSF1;ZIC2;TLR2;TRAF2;TERF2IP;NEUROG2;NLRC4;CARD11;S100A8;TLR9;CLOCK;ARHGEF2;NHLH2;FZD2;CX3CR1;TFRC;SMO;RIPK1;CD40LG;BTK;BUD31;MBTPS2;BEX1;NLRP3;ADAM8;NFKBIA,0.35323959892837603,0.9999508177820171,75/107,OPRD1;ANXA3;EDA2R;NFKBIB;TRIM34;NOD1;NFAM1;TRIML1;HCLS1;RIPK3;CRNN;COPS5;EDN1;RPS3;RPS6KA4;PRDX3;RNF25;NEUROD1;S100A12;DDX58;PHB2;IL18;PPRC1;PPARGC1B;CLEC7A;CEBPG;INS;ALK;RBCK1;S100A9;AGT;UBA52;PLCG2;WNT5A;STK36;NOD2;FER;NEUROG1;MYOCD;IKBKE;IL18RAP;IRAK2;HSF1;ZIC2;TLR2;TRAF2;RHEBL1;IL1B;NEUROG2;TERF2IP;NLRC4;CARD11;S100A8;TLR9;NODAL;CLOCK;ARHGEF2;RNF31;IL10;NHLH2;FZD2;TRIM52;EIF2AK2;TFRC;SMO;RIPK1;TRIM68;IKBKG;BTK;BUD31;CD40LG;MBTPS2;BEX1;NLRP3;NFKBIA,107
positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.8658319711629445,0.9998690134726378,39/70,CCL17;CCL7;CCL2;PLA2G2A;CCL19;GATA4;GPR55;CCL5;MAP3K12;FGF10;NOTCH1;TEK;PHB2;CCL1;S100A7;GPR183;ICAM1;ABCA7;HLA-DRB1;NPNT;NOD2;CCL15;CCL16;PYCARD;FGFR2;CCL22;CCL4;NOTCH2;GCNT2;CCL20;BMP2;ADRA1A;ADCYAP1;CSF1R;BRAF;HTR2A;CCR7;MARCO;MAP2K1,0.7828941054743848,0.9999508177820171,45/70,SLC30A10;CCL7;CCL2;PLA2G2A;CCL19;FGF21;GATA4;XCL2;GPR55;CCL5;CALCR;CD4;CCL21;MAP3K12;FGF10;NOTCH1;TEK;PHB2;CCL24;CCL1;CCL25;S100A7;GPR183;ICAM1;ABCA7;HLA-DRB1;NPNT;NOD2;CCL16;FGFR2;ARHGAP8;CCL22;CCL4;NOTCH2;GCNT2;FGF4;NODAL;ADCYAP1;CSF1R;SERPINF2;BRAF;CCR7;TGFB1;MARCO;MAP2K1,70
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.842891924186331,0.9998690134726378,40/71,CCDC22;REL;S100A13;TMED4;PLK2;EDA2R;CCL19;S100B;TRIM34;TMEM106A;GAPDH;DHX36;TRIML1;PLEKHG5;MAP3K14;ATP2C1;S100A4;PPP5C;RBCK1;HLA-DRB1;NOD2;PELI1;IKBKE;DDX1;BIRC2;NEK6;TRAF2;TERF2IP;NUP62;CARD11;TLR9;TNFRSF1A;TICAM2;TNIP2;TMEM101;TFRC;RIPK1;CCR7;TNFRSF19;UBD,0.756913386925796,0.9999508177820171,46/71,CCDC22;S100A13;TMED4;EDA2R;PLK2;CCL19;S100B;TRIM34;TMEM106A;NOD1;GAPDH;SLC35B2;CD4;DHX36;TRIML1;PLEKHG5;CCL21;S100A12;MAP3K14;CLEC7A;PPP5C;RBCK1;HLA-DRB1;NOD2;PELI1;IKBKE;DDX1;BIRC2;TRAF2;TERF2IP;NUP62;CARD11;TLR9;TNFRSF1A;RNF31;TNIP2;TRIM52;TMEM101;TFRC;RIPK1;TRAF3IP2;TRIM68;CCR7;IKBKG;TNFRSF19;UBD,71
positive regulation of JNK cascade (GO:0046330),0.8290058344969186,0.9998690134726378,21/38,EDA2R;CCL19;PJA2;TAOK1;RASSF2;GADD45A;GADD45G;ZNF622;DUSP15;NOD2;PYCARD;SDCBP;CD27;TRAF2;ANKRD6;MBIP;TLR9;MAP3K5;RIPK1;CCR7;TNFRSF19,0.7901287617016634,0.9999508177820171,24/38,EDA2R;CCL19;WNT7A;PJA2;TAOK1;RASSF2;CCL21;GADD45A;GADD45G;ZNF622;MAP4K2;NOD2;SDCBP;CD27;TRAF2;IL1B;ANKRD6;MBIP;TLR9;SERPINF2;MAP3K5;RIPK1;CCR7;TNFRSF19,38
cilium organization (GO:0044782),0.48469244616247914,0.9998690134726378,40/64,TRAF3IP1;IFT88;CDC14A;HSPB11;DYNLL2;TTC8;IFT140;MNS1;EXOC2;TMEM17;TEKT3;TEKT1;EHD4;NOTCH1;BBS2;MARK4;TMEM138;ATP6V1D;DISC1;CCDC28B;ARL6;TEKT4;ATP6V0D1;HYLS1;INTU;CDC14B;FHDC1;NPHP3;TEKT2;KIFAP3;PTPDC1;CCDC66;ROPN1B;GBF1;IFT172;FBF1;ARF4;IFT74;ROPN1;SSX2IP,0.9064375263194472,0.9999508177820171,39/64,CDC14A;IFT88;DYNLL2;TTC8;IFT140;MNS1;EXOC2;TEKT3;EHD4;NOTCH1;EXOC3;MARK4;TMEM138;ATP6V1D;STK36;RAB23;DISC1;CCDC28B;ARL6;TEKT4;ATP6V0D1;HYLS1;INTU;CDC14B;EHD1;FHDC1;NPHP3;TEKT2;KIFAP3;IFT20;PTPDC1;CCDC66;DCDC2;CCDC57;GBF1;PKHD1;HDAC6;IFT172;ARF4,64
circulatory system development (GO:0072359),0.9108724073209195,0.9998690134726378,26/49,MYL2;TBX1;RBP4;NCOA6;STRA6;ALPK3;FOXC2;SOX18;CRB2;FOXL1;FOXF1;NOTCH1;TEK;TNNI3;POU4F2;MTHFD1;TBX5;PCSK5;POU6F1;BMP2;POPDC3;CITED2;NXN;RAMP2;HEY1;CRIP1,0.599278682597278,0.9999508177820171,33/49,MYL2;TBX1;WT1;ZFPM1;RBP4;NCOA6;STRA6;ALPK3;ZDHHC16;PIK3CA;CRB2;MIXL1;KAT2A;FLRT3;NOTCH1;TEK;ISL1;TNNI3;POU4F2;PDLIM7;CDH5;MTHFD1;TBX5;CFC1;PCSK5;POU6F1;POPDC3;CITED2;NXN;RAMP2;TGFB1;HEY1;CRIP1,49
cognition (GO:0050890),0.6760680276231581,0.9998690134726378,13/22,SOBP;GPR155;DGCR2;CHRNA4;SHROOM4;NSUN5;CTNS;TTC8;STRA6;PTCHD1;INS;TUSC3;JAKMIP1,0.8663149842838386,0.9999508177820171,13/22,SOBP;MGAT3;DGCR2;CHRNA4;SHROOM4;CTNS;TTC8;C12ORF57;STRA6;PTCHD1;INS;TUSC3;JAKMIP1,22
collagen fibril organization (GO:0030199),0.8972454023441689,0.9998690134726378,24/45,COL20A1;CYP1B1;COL6A3;COL16A1;COL4A4;P4HB;COL9A3;TLL1;LOX;COL2A1;COL21A1;COL9A2;LAMA3;COL25A1;COL6A2;GREM1;COL4A2;ITGA6;COL4A5;COL11A2;PLOD2;PPIB;OPTC;COL23A1,0.9007369235161247,0.9999508177820171,27/45,BMP1;COL20A1;COL4A3;CYP1B1;COL19A1;COL6A3;COL16A1;COL4A4;P4HB;COL5A3;COL27A1;COL9A3;TLL1;LOX;COL2A1;COL21A1;COL9A2;LAMA3;COL25A1;GREM1;SERPINF2;COL4A2;ITGA6;COL11A2;PLOD2;PPIB;COL23A1,45
cortical cytoskeleton organization (GO:0030865),0.8695372861520774,0.9998690134726378,12/23,NCKAP1;LCP1;RHOH;DLG1;RND2;RHOBTB1;NCKAP1L;RND3;RHOD;FMNL1;EPB41L3;PLEK,0.9153578823180927,0.9999508177820171,13/23,NCKAP1;LCP1;RHOH;DLG1;RND2;RHOBTB1;NCKAP1L;FHOD3;RND3;FMNL1;EPB41L3;LLGL1;PLEK,23
cyclic-nucleotide-mediated signaling (GO:0019935),0.3723519225481612,0.9998690134726378,11/16,ADCYAP1;NPPB;PDE7B;DGKQ;GHRHR;CAP2;PDE7A;NPPA;PDE2A;AHR;GAL,0.1925156883842154,0.8064202055227351,13/16,GLP1R;ADCYAP1;NPPB;PDE7B;DGKQ;CAP2;PDE7A;DEFB1;NPPA;PDE3A;PDE2A;AHR;GAL,16
cytokine-mediated signaling pathway (GO:0019221),0.9994329109510434,0.9998690134726378,137/264,PSMA5;PSMA4;B2M;EDN2;PSMD2;IL23R;ITGAM;IL17C;HLA-DRB3;EGR1;MMP1;LIMS1;PSMA2;ICAM1;GSTA2;HLA-DRB1;F3;NOD2;IRS1;CCL16;PSMC3;IL22;PSMB4;CCL22;TIMP1;PSMC5;NANOG;FPR1;TNFRSF1A;IFNGR1;TNFRSF14;SERPINB2;ALOX5;F13A1;CD70;LEP;PSME4;NFKBIA;TNFSF14;EDA2R;TNFRSF13B;PSMD11;JAK2;CEBPD;IL18;TNFSF18;TXNDC17;GBP2;HCK;TNFRSF9;PELI1;PSMB3;IFNA8;PSMB10;IL27;BIRC2;IL33;HLA-DRB4;PSMB8;LEPR;IL20RB;TNIP2;TNFRSF1B;IL10RB;STX3;STAT2;IL21R;IL2RB;FOS;PSMD7;SQSTM1;INPPL1;IRF8;CCL7;PSMD8;CCL17;TRIM34;DUOX1;PF4;CCL1;IL9;P4HB;IFNA10;IL2RG;IL20;IRF1;CCL15;RNASEL;PYCARD;IL12A;PPBP;CD27;ANXA1;IL7;JAGN1;TRAF2;MAP3K8;CSF1R;RIPK1;PF4V1;TNFSF12;IRF9;S1PR1;PSMD6;TNFSF13B;CCL2;CCL19;CCL5;PSMD4;PSMD14;IL31;GPR75;RPS6KA4;UGCG;STAT6;MAP3K14;SYK;UBA52;CAMK2D;IL7R;IFNGR2;LCP1;RBX1;EDARADD;IL18RAP;IL17RB;IRF3;CCL4;CCL20;SLA2;TNFSF4;PML;MMP9;LMNB1;CD40LG;TNFRSF4;IL17A,0.9811625256030784,0.9999508177820171,164/264,PSMA5;IFNW1;B2M;NOD1;PSMB6;EDN2;PSMD2;IL23R;ITGAM;NUMBL;APPL2;CRLF2;TFF2;HLA-DRB3;IFNA21;EGR1;MMP1;PSMA2;ICAM1;GSTA2;HLA-DRB1;F3;NOD2;IRS1;IL21;CCL16;PSMC3;IL22;PSMB4;CCL22;TIMP1;PSMC5;CRLF1;IL17F;TNFRSF1A;IFNGR1;TNFRSF14;ALOX5;LEP;TGFB1;PSME4;NFKBIA;TNFSF14;OPRD1;EDA2R;IFNAR1;MAOA;PSME3;PIK3CA;JAK2;CEBPD;IL18;GBP2;TNFSF8;HCK;TNFRSF9;PELI1;PSMB3;IFNA8;IRAK2;PSMB10;IL27;BIRC2;IL33;PSMB8;LEPR;IL20RB;TNIP2;TNFRSF1B;IL10RB;LTA;STX3;STAT2;IKBKG;TRIM68;TNFRSF13C;PRTN3;IL21R;IL2RB;SOD2;PSMD7;FOS;SQSTM1;INPPL1;IRF8;IL1RL1;PSMD8;CCL7;TRIM34;IFNA14;DUOX1;XCL2;CD4;PF4;CCL24;CCL1;CCL25;P4HB;LBP;IL2RG;IRF1;IFNA6;RNASEL;IL12A;PPBP;CD27;ANXA1;IL7;JAGN1;PELI3;TRAF2;MAP3K8;IL23A;CSF1R;PIK3CB;RIPK1;PSMA8;PF4V1;TNFSF12;IRF9;S1PR1;PSMD6;IL12B;TNFSF13B;LAMA5;CCL2;CCL19;CCL5;IFNA2;PSMD4;PYDC1;ZNF675;PSMD14;CCL21;SIRT1;RPS6KA4;UGCG;STAT6;MAP3K14;CSF3R;IL10;SYK;UBA52;IL7R;FER;IFNGR2;LCP1;RBX1;CSF2RB;IL18RAP;EDARADD;IL17RB;IRF3;CCL4;IL1B;SLA2;TNFSF4;TRAF3IP2;MMP9;LMNB1;CD40LG;PSME2;TNFRSF4;PSMA4,264
chondroitin sulfate metabolic process (GO:0030204),0.9270923065649072,0.9998690134726378,8/17,CHST13;CSPG5;CHST9;CHST12;CHPF;DSE;CHST11;VCAN,0.9942047914852167,0.9999508177820171,7/17,HEXB;CSPG5;CHST9;CHST12;CHST11;VCAN;HEXA,17
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650),0.7553811191332623,0.9998690134726378,9/16,B3GAT3;CHST13;CSPG5;CHST9;CHPF;CHST12;XYLT2;CHST11;VCAN,0.9604798453634117,0.9999508177820171,8/16,B3GAT3;B3GAT2;CSPG5;CHST9;CHST12;XYLT2;CHST11;VCAN,16
chordate embryonic development (GO:0043009),0.9054705021519751,0.9998690134726378,11/22,ZNF568;TBX1;SULF2;LMX1B;FGFR2;FOXF1;RBP4;ZNF358;PCSK5;WNT5A;BMP2,0.8663149842838386,0.9999508177820171,13/22,NKX2-5;TBX1;SULF2;LMX1B;ADAM10;FGFR2;RBP4;ZNF358;FOXD3;ISL1;TGFB1;PCSK5;WNT5A,22
